time,ax,ay,az,atotal
27.68441891670227,-2.88,-4.09,-1.91,5.35
27.686203956604004,-2.69,-4.46,-2.16,5.63
27.77785897254944,-2.44,-4.85,-2.27,5.88
27.779353857040405,-1.93,-5.45,-2.25,6.2
27.7883780002594,-1.39,-6.44,-2.19,6.94
27.790273904800415,-0.73,-7.02,-2.07,7.35
27.801471948623657,0.05,-6.5,-1.77,6.73
27.803097009658813,0.9,-5.62,-1.25,5.82
27.81791615486145,1.48,-5.3,-0.76,5.55
27.819517850875854,2.28,-5.29,-0.44,5.77
27.834378957748413,2.87,-5.51,-0.32,6.22
27.836376905441284,3.26,-6.0,-0.23,6.83
27.92812705039978,3.3,-6.34,0.58,7.17
27.92959499359131,3.31,-6.3,1.68,7.31
27.93816304206848,3.26,-5.29,2.42,6.66
27.939904928207397,3.22,-3.24,2.72,5.31
27.951547861099243,3.05,-0.71,2.38,3.93
27.953212022781372,2.71,1.84,1.76,3.71
27.96792483329773,2.22,3.88,1.62,4.75
27.969608068466187,1.68,5.32,1.51,5.77
27.984426975250244,1.16,6.43,1.6,6.72
27.986253023147583,0.72,7.4,1.56,7.59
28.077049016952515,0.38,8.25,1.75,8.44
28.078561067581177,0.15,8.98,1.98,9.19
28.088284015655518,-0.06,9.27,2.27,9.54
28.090137004852295,-0.29,9.8,2.28,10.06
28.101516008377075,-0.41,9.93,2.08,10.15
28.103287935256958,-0.46,10.03,1.84,10.2
28.117992162704468,-0.56,10.2,1.43,10.31
28.1196711063385,-0.94,8.68,1.25,8.81
28.134472131729126,-1.48,7.31,1.18,7.55
28.136279821395874,-1.81,6.07,1.18,6.44
28.22758412361145,-2.04,4.76,0.98,5.27
28.229099988937378,-2.17,2.96,0.4,3.69
28.238556146621704,-2.11,0.33,-0.4,2.17
28.24057102203369,-1.79,-2.59,-1.19,3.36
28.2518789768219,-1.36,-3.55,-2.5,4.54
28.2539119720459,-0.73,-2.88,-3.4,4.51
28.268424034118652,-0.64,-2.97,-3.52,4.64
28.27035403251648,-1.12,-3.61,-3.49,5.14
28.28503108024597,-1.79,-4.1,-2.98,5.37
28.28709387779236,-2.04,-4.83,-2.9,5.99
28.382802963256836,-2.07,-5.5,-3.13,6.65
28.38467288017273,-1.82,-5.78,-4.17,7.35
28.38655114173889,-1.08,-5.2,-5.86,7.9
28.40188193321228,-0.28,-4.55,-6.91,8.27
28.404184103012085,0.08,-4.82,-6.48,8.07
28.417997121810913,0.17,-5.01,-5.89,7.73
28.41966414451599,0.4,-5.47,-3.77,6.65
28.43439793586731,0.6,-6.79,-2.74,7.34
28.436432123184204,1.75,-7.7,-3.04,8.46
28.451167821884155,2.84,-6.79,-2.25,7.69
28.542289972305298,6.03,-6.06,2.33,8.86
28.543750047683716,6.01,-4.88,2.9,8.26
28.55492401123047,4.34,-3.23,3.03,6.2
28.556830167770386,1.32,-2.03,3.08,3.91
28.568202018737793,-0.84,-1.92,3.29,3.9
28.56996989250183,-1.04,-2.04,5.01,5.5
28.584576845169067,-0.01,-2.32,5.43,5.9
28.58638596534729,0.04,-1.99,4.2,4.64
28.601094961166382,-0.09,-1.8,4.0,4.38
28.602697134017944,-0.47,-1.29,3.6,3.85
28.693701028823853,-0.62,0.12,3.31,3.36
28.69515585899353,-0.46,1.76,2.78,3.32
28.704988956451416,-0.44,3.02,2.36,3.85
28.70687699317932,-0.64,4.22,2.2,4.8
28.71827483177185,-0.85,5.44,2.22,5.93
28.72002100944519,-1.12,6.36,2.29,6.85
28.73458695411682,-1.36,6.98,2.37,7.49
28.736495971679688,-1.5,7.49,2.41,8.0
28.75127911567688,-1.63,7.87,2.36,8.37
28.75312113761902,-1.71,8.2,2.23,8.66
28.844175100326538,-1.8,8.51,2.06,8.93
28.8456928730011,-1.89,8.51,1.9,8.92
28.855029821395874,-1.98,8.08,1.72,8.49
28.85688805580139,-1.98,7.64,1.6,8.05
28.8681800365448,-1.91,7.28,1.57,7.68
28.869874000549316,-1.76,6.73,1.5,7.11
28.88482093811035,-1.47,4.78,0.85,5.07
28.886759996414185,-1.42,3.62,0.44,3.91
28.901352167129517,-1.64,2.25,0.07,2.78
28.90304207801819,-2.0,0.52,-0.24,2.08
28.99409794807434,-2.38,-1.4,-0.6,2.82
28.995720148086548,-2.61,-3.46,-1.06,4.46
29.005116939544678,-2.72,-5.34,-1.64,6.21
29.006964921951294,-2.77,-6.55,-2.11,7.41
29.018249988555908,-2.45,-6.47,-2.32,7.29
29.020023107528687,-2.06,-5.38,-2.22,6.17
29.034587144851685,-2.46,-4.56,-2.13,5.6
29.036558866500854,-2.69,-3.71,-1.85,4.94
29.05113196372986,-2.91,-3.27,-2.46,5.02
29.052919149398804,-2.79,-2.41,-2.45,4.42
29.14387798309326,-2.4,-1.63,-2.69,3.95
29.145535945892334,-1.78,-1.2,-3.6,4.19
29.15495204925537,-1.09,-1.51,-4.35,4.73
29.156914949417114,-0.33,-2.55,-4.15,4.88
29.168349027633667,0.32,-3.7,-3.4,5.03
29.170362949371338,1.24,-4.88,-3.2,5.96
29.184623956680298,2.11,-5.34,-2.75,6.36
29.186529874801636,2.3,-4.8,-1.88,5.64
29.20113205909729,2.26,-4.34,-0.85,4.96
29.202749013900757,2.5,-4.3,0.25,4.98
29.29314684867859,3.12,-4.38,0.83,5.44
29.29450297355652,4.07,-4.67,1.14,6.29
29.305104970932007,4.87,-5.25,1.15,7.25
29.30697512626648,5.39,-5.72,1.08,7.93
29.31830906867981,4.04,-4.96,1.61,6.59
29.320340871810913,2.98,-3.42,2.02,4.96
29.334638833999634,2.17,-0.89,2.56,3.47
29.336521863937378,1.44,1.64,2.45,3.28
29.35151195526123,0.57,3.59,2.35,4.32
29.353283166885376,0.07,5.12,2.03,5.5
29.44434094429016,-0.2,6.32,1.87,6.59
29.445945024490356,-0.36,7.26,1.86,7.5
29.45521092414856,-0.45,8.05,1.87,8.27
29.457069158554077,-0.61,8.65,1.76,8.84
29.468297004699707,-0.83,9.0,1.63,9.18
29.470013856887817,-1.02,9.12,1.53,9.3
29.484691858291626,-1.14,8.93,1.5,9.12
29.486564874649048,-1.24,8.05,1.49,8.28
29.5012149810791,-1.43,7.38,1.3,7.62
29.50289297103882,-1.86,6.62,1.03,6.95
29.5926411151886,-1.95,5.55,0.89,5.94
29.594085931777954,-1.84,4.63,0.68,5.02
29.605168104171753,-1.71,3.76,0.3,4.14
29.606930017471313,-1.64,3.0,-0.11,3.42
29.618258953094482,-1.68,2.36,-0.58,2.95
29.619895935058594,-1.75,1.71,-0.88,2.6
29.634637117385864,-1.91,0.9,-1.08,2.37
29.636533975601196,-2.08,-0.13,-1.26,2.43
29.65124797821045,-2.17,-1.62,-1.61,3.15
29.653372049331665,-2.23,-3.34,-2.01,4.49
29.743589162826538,-2.19,-5.45,-2.37,6.33
29.74513602256775,-2.3,-5.69,-2.42,6.59
29.75518798828125,-2.46,-5.32,-2.2,6.26
29.75698685646057,-2.64,-4.53,-1.82,5.55
29.768297910690308,-2.56,-3.99,-1.98,5.13
29.770040035247803,-2.18,-3.89,-2.56,5.14
29.784665822982788,-1.16,-3.66,-1.68,4.19
29.786504983901978,-0.07,-4.46,-2.69,5.2
29.801146030426025,1.44,-5.33,-2.74,6.16
29.802933931350708,2.69,-6.05,-2.28,7.0
29.8924081325531,3.39,-7.18,-1.82,8.14
29.893853902816772,3.66,-8.24,-1.07,9.07
29.90522789955139,3.43,-8.86,-0.16,9.5
29.907121896743774,2.89,-9.04,0.71,9.51
29.91829204559326,2.42,-8.86,1.41,9.29
29.920069932937622,1.92,-8.0,2.21,8.51
29.935199975967407,1.31,-6.05,2.91,6.84
29.937144994735718,0.89,-4.12,2.28,4.79
29.951656103134155,0.59,-2.48,1.87,3.16
29.953577995300293,0.47,-0.95,2.04,2.29
30.045246839523315,0.55,0.59,2.18,2.32
30.04685401916504,0.43,1.95,2.41,3.12
30.055819988250732,0.33,2.97,2.57,3.94
30.057750940322876,0.27,3.99,2.41,4.66
30.068408966064453,0.24,5.07,2.11,5.49
30.07002091407776,0.14,6.96,2.03,7.25
30.08469295501709,0.12,6.98,1.99,7.25
30.08632206916809,-0.17,8.46,1.99,8.69
30.101326942443848,-0.26,8.96,1.95,9.17
30.103338956832886,-0.34,9.17,1.98,9.38
30.194916009902954,-0.41,9.27,2.08,9.5
30.196404933929443,-0.41,9.04,2.25,9.32
30.20576000213623,-0.38,8.12,2.2,8.42
30.207664012908936,-0.24,7.29,1.5,7.44
30.21843695640564,-0.27,6.13,0.9,6.2
30.22001004219055,-0.27,5.09,0.65,5.13
30.234673976898193,-0.29,3.93,0.31,3.95
30.2365779876709,-0.42,2.33,-0.24,2.37
30.25159001350403,-0.78,0.25,-0.89,1.2
30.253525018692017,-1.3,-1.69,-1.63,2.68
30.34492516517639,-1.92,-3.06,-2.05,4.15
30.346565008163452,-2.45,-3.69,-2.18,4.93
30.355847120285034,-2.63,-3.99,-2.14,5.23
30.357910871505737,-2.68,-4.29,-2.06,5.46
30.368406057357788,-2.81,-4.52,-1.88,5.64
30.370035886764526,-2.8,-4.5,-2.08,5.69
30.384837865829468,-2.79,-4.35,-2.74,5.84
30.386732816696167,-2.72,-4.09,-2.9,5.7
30.401570081710815,-2.57,-4.03,-3.4,5.86
30.40350890159607,-2.23,-4.44,-3.94,6.34
30.4944109916687,-1.61,-5.09,-4.21,6.79
30.49604296684265,-0.91,-5.83,-3.67,6.94
30.505990982055664,-0.19,-6.4,-2.86,7.01
30.50801396369934,0.3,-6.6,-2.3,6.99
30.518717050552368,1.06,-6.39,-1.2,6.58
30.52056908607483,1.61,-6.07,-0.58,6.3
30.535102128982544,2.07,-5.75,-0.23,6.11
30.536988973617554,2.45,-5.41,-0.22,5.94
30.551623106002808,2.75,-5.12,-0.16,5.81
30.55345606803894,3.16,-4.87,0.19,5.8
30.64400601387024,3.75,-4.17,0.83,5.66
30.64562487602234,4.04,-3.13,1.45,5.31
30.655840158462524,4.06,-1.88,1.95,4.88
30.657728910446167,4.1,-0.43,2.31,4.72
30.66869807243347,4.26,1.14,2.1,4.88
30.670557022094727,4.16,3.03,1.89,5.48
30.685736894607544,3.9,4.77,1.71,6.39
30.688014030456543,3.45,6.16,1.51,7.21
30.701287984848022,2.73,7.35,1.49,7.98
30.703017950057983,1.89,8.22,1.56,8.57
30.7953679561615,1.16,8.8,1.72,9.04
30.79688286781311,0.55,9.18,1.83,9.37
30.805191040039062,0.11,9.44,1.88,9.62
30.80707097053528,-0.28,9.7,1.9,9.88
30.81848406791687,-0.63,9.82,1.81,10.0
30.820228815078735,-0.87,9.72,1.82,9.92
30.834747076034546,-1.14,8.88,1.68,9.1
30.836565017700195,-1.24,8.15,1.46,8.37
30.851266145706177,-1.11,7.13,1.28,7.32
30.85305905342102,-0.97,5.9,1.11,6.08
30.946347951889038,-0.82,3.32,0.75,3.5
30.948045015335083,-0.72,1.73,0.26,1.89
30.95500683784485,-0.84,-0.15,-0.51,0.99
30.957024812698364,-1.24,-1.52,-1.33,2.37
30.96865701675415,-1.89,-1.87,-1.66,3.13
30.970672845840454,-2.37,-2.03,-1.55,3.48
30.985018968582153,-2.6,-2.62,-1.49,3.98
30.986830949783325,-2.75,-3.58,-1.8,4.85
31.00127100944519,-2.89,-4.67,-2.36,5.97
31.0031521320343,-2.97,-5.65,-3.04,7.07
31.01798415184021,-2.97,-6.21,-3.29,7.62
31.109948873519897,-2.75,-6.01,-3.17,7.33
31.111408948898315,-2.7,-5.6,-2.96,6.88
31.121946096420288,-2.73,-5.04,-3.08,6.5
31.12400197982788,-2.36,-4.56,-3.48,6.2
31.1349880695343,-2.01,-4.23,-3.88,6.08
31.13684582710266,-1.35,-3.82,-3.03,5.05
31.151414155960083,-0.59,-3.84,-3.0,4.9
31.15326499938965,0.87,-3.88,-2.51,4.7
31.16796088218689,2.03,-3.75,-1.85,4.64
31.1697838306427,2.71,-3.79,-1.32,4.84
31.260017156600952,3.77,-3.53,-0.73,5.21
31.261461973190308,4.47,-2.93,0.2,5.34
31.271823167800903,4.56,-2.67,1.32,5.44
31.27374291419983,4.03,-2.96,1.98,5.37
31.285079956054688,3.14,-3.11,2.39,5.02
31.286893129348755,2.0,-2.97,2.68,4.47
31.301403999328613,0.0,-3.06,1.54,3.42
31.303191900253296,0.17,-3.64,1.92,4.11
31.31800603866577,0.13,-2.47,2.35,3.41
31.319793939590454,0.29,-0.82,2.48,2.62
31.409816026687622,0.0,0.84,2.67,2.79
31.411258935928345,-0.45,2.26,2.57,3.45
31.42186999320984,-0.73,3.67,2.35,4.41
31.42389416694641,-0.75,4.93,2.19,5.44
31.43500304222107,-0.65,5.96,2.14,6.36
31.436728954315186,-0.53,6.7,2.13,7.05
31.451457023620605,-0.44,7.22,2.09,7.52
31.453300952911377,-0.38,7.72,2.12,8.01
31.467983961105347,-0.34,8.08,2.13,8.36
31.469817876815796,-0.21,8.26,1.97,8.49
31.55923104286194,-0.09,8.18,1.7,8.35
31.56067681312561,0.01,7.74,1.51,7.88
31.571780920028687,-0.01,7.38,1.32,7.49
31.57348394393921,-0.08,6.65,0.91,6.71
31.585021018981934,-0.16,5.76,0.47,5.78
31.586792945861816,-0.37,4.63,0.14,4.64
31.601395845413208,-0.58,3.31,-0.16,3.36
31.603158950805664,-0.79,1.85,-0.48,2.06
31.61801505088806,-0.95,0.29,-0.96,1.38
31.61983299255371,-1.08,-1.21,-1.55,2.24
31.709863901138306,-1.26,-2.2,-1.7,3.05
31.711230993270874,-1.57,-3.09,-1.92,3.96
31.721891164779663,-2.43,-4.56,-1.91,5.5
31.723853826522827,-2.38,-5.18,-1.6,5.92
31.734993934631348,-2.0,-5.47,-1.51,6.01
31.73667311668396,-1.8,-5.47,-2.0,6.09
31.751296043395996,-1.76,-5.27,-2.87,6.25
31.753129959106445,-1.61,-4.83,-3.08,5.95
31.768002033233643,-1.31,-4.46,-2.83,5.44
31.769659996032715,-1.01,-4.85,-3.5,6.06
31.858464002609253,-0.64,-5.11,-3.83,6.41
31.85989499092102,-0.37,-5.14,-3.67,6.32
31.871867895126343,0.16,-4.65,-1.95,5.04
31.87373399734497,0.41,-4.15,-0.92,4.27
31.8850200176239,0.43,-3.87,-1.44,4.15
31.88681697845459,1.1,-3.56,-1.32,3.95
31.901391983032227,1.58,-2.76,-0.96,3.32
31.903303861618042,1.89,-2.7,-0.75,3.38
31.918050050735474,2.3,-2.89,-0.53,3.73
31.919744968414307,2.64,-3.21,-0.26,4.16
32.00943303108215,2.85,-3.63,-0.16,4.61
32.010870933532715,3.28,-3.82,0.04,5.03
32.021992921829224,3.68,-3.57,0.85,5.19
32.02389693260193,3.64,-2.62,1.89,4.86
32.03500008583069,3.35,-1.04,2.47,4.29
32.03677582740784,3.05,0.5,2.52,3.98
32.05141282081604,2.48,2.04,2.64,4.15
32.053231954574585,1.95,3.36,2.64,4.69
32.06794500350952,1.59,4.6,2.16,5.32
32.06962513923645,1.28,5.66,1.7,6.04
32.15836501121521,1.0,7.36,1.64,7.6
32.15980315208435,0.63,7.88,1.56,8.05
32.17189002037048,0.23,8.08,1.51,8.22
32.17381310462952,-0.01,8.26,1.41,8.37
32.18502593040466,-0.09,8.39,1.36,8.49
32.18678593635559,-0.16,8.36,1.33,8.46
32.201380014419556,-0.24,8.11,1.18,8.19
32.20326900482178,-0.37,7.72,0.86,7.77
32.21794295310974,-0.6,6.81,0.54,6.85
32.21972894668579,-0.82,5.75,0.42,5.82
32.30815005302429,-0.97,4.58,0.29,4.69
32.30958700180054,-1.15,3.32,-0.03,3.51
32.3219940662384,-1.32,1.92,-0.62,2.41
32.3239369392395,-1.54,0.45,-1.18,1.99
32.335023164749146,-1.82,-0.79,-1.61,2.55
32.33675694465637,-2.12,-1.64,-1.75,3.2
32.351600885391235,-2.47,-2.44,-2.07,4.04
32.353562116622925,-2.9,-3.09,-2.13,4.74
32.36802697181702,-3.27,-3.73,-2.1,5.38
32.369837045669556,-3.62,-4.21,-2.15,5.95
32.458593130111694,-3.62,-4.47,-2.08,6.11
32.459956884384155,-3.37,-4.5,-2.06,5.98
32.4720299243927,-3.07,-4.43,-2.23,5.83
32.47380995750427,-2.7,-4.32,-2.79,5.8
32.48510503768921,-2.12,-4.44,-3.28,5.91
32.48679184913635,-1.54,-4.91,-2.92,5.91
32.5013210773468,-0.21,-6.31,-2.31,6.72
32.50303816795349,1.3,-6.65,-1.94,7.04
32.517884969711304,2.34,-6.61,-1.22,7.11
32.519546031951904,3.44,-6.29,-0.4,7.18
32.60809016227722,4.15,-5.19,0.21,6.64
32.609575033187866,4.35,-4.21,0.21,6.05
32.62279391288757,4.41,-3.26,1.31,5.63
32.62476181983948,3.7,-2.43,2.14,4.91
32.63539910316467,2.25,-2.39,2.59,4.18
32.63718104362488,0.7,-2.41,2.65,3.64
32.651636838912964,-0.03,-2.14,2.27,3.11
32.65351104736328,0.4,-2.47,2.87,3.8
32.66799187660217,0.51,-2.6,2.78,3.84
32.669792890548706,0.52,-1.33,2.46,2.84
32.75979781150818,0.42,0.33,2.16,2.22
32.761404037475586,0.01,1.83,1.67,2.47
32.77286982536316,-0.29,3.2,1.38,3.49
32.77477192878723,-0.42,4.45,1.14,4.61
32.78502893447876,-0.54,5.46,1.12,5.59
32.78668189048767,-0.62,6.27,1.18,6.41
32.80150485038757,-0.78,6.89,1.37,7.06
32.803345918655396,-0.97,7.23,1.55,7.45
32.81797003746033,-1.05,7.49,1.55,7.72
32.81956696510315,-1.18,7.6,1.61,7.85
32.90873098373413,-1.14,7.7,1.34,7.89
32.9100821018219,-0.99,7.51,0.92,7.63
32.921972036361694,-0.91,7.04,0.61,7.12
32.9237539768219,-0.56,5.48,0.74,5.55
32.93504095077515,-0.44,4.67,0.82,4.76
32.936691999435425,-0.57,3.72,0.61,3.81
32.95157790184021,-0.72,2.6,0.25,2.7
32.953243017196655,-0.86,1.57,-0.14,1.79
32.96838593482971,-1.14,0.68,-0.57,1.44
32.97020506858826,-1.52,-0.12,-1.03,1.84
33.06059908866882,-1.88,-0.98,-1.35,2.51
33.06225895881653,-2.11,-1.73,-1.63,3.17
33.07263684272766,-2.03,-2.37,-1.77,3.58
33.07455396652222,-1.69,-3.03,-1.78,3.89
33.08548092842102,-1.32,-3.82,-1.77,4.41
33.087226152420044,-1.1,-4.62,-1.78,5.07
33.10174012184143,-1.1,-5.35,-1.88,5.77
33.10335993766785,-1.21,-5.58,-2.19,6.11
33.11808896064758,-1.46,-4.99,-2.4,5.72
33.11980986595154,-1.49,-4.13,-1.84,4.76
33.20899200439453,-1.18,-3.62,-2.16,4.37
33.21037197113037,-1.05,-3.74,-2.17,4.44
33.22265315055847,-0.72,-4.05,-2.12,4.62
33.22467398643494,-0.23,-4.32,-1.73,4.65
33.23509192466736,0.19,-4.33,-1.41,4.55
33.23683404922485,0.5,-4.37,-1.28,4.58
33.25159287452698,0.96,-4.19,-0.79,4.37
33.25334715843201,1.51,-4.1,-0.15,4.37
33.267865896224976,1.98,-4.05,0.12,4.5
33.26980400085449,2.38,-4.0,0.11,4.65
33.36004090309143,2.81,-4.04,-0.19,4.92
33.36157584190369,2.83,-4.07,0.01,4.95
33.37191295623779,2.57,-3.62,0.79,4.5
33.37363886833191,2.28,-2.63,1.59,3.82
33.38509392738342,2.17,-1.19,2.15,3.27
33.38675284385681,2.01,0.51,2.31,3.1
33.40152382850647,1.8,2.17,2.05,3.48
33.40333700180054,1.47,3.71,1.68,4.32
33.41810703277588,1.26,5.04,1.43,5.38
33.419695138931274,1.12,6.17,1.21,6.38
33.50791907310486,0.94,7.04,1.11,7.18
33.50928997993469,0.66,7.69,1.11,7.79
33.5217969417572,0.39,8.14,1.2,8.23
33.52358293533325,0.14,8.4,1.37,8.51
33.53506684303284,-0.08,8.45,1.61,8.6
33.53666090965271,-0.31,8.36,1.79,8.55
33.55155682563782,-0.51,8.21,1.82,8.42
33.55314612388611,-0.68,7.82,1.73,8.03
33.56842303276062,-0.79,7.52,1.47,7.7
33.57026505470276,-0.8,6.81,0.97,6.92
33.65879988670349,-0.74,5.91,0.55,5.98
33.660324811935425,-0.73,4.94,0.4,5.0
33.672637939453125,-0.79,3.82,0.11,3.9
33.67452096939087,-0.97,2.53,-0.36,2.73
33.68552303314209,-1.19,1.17,-0.82,1.85
33.6872661113739,-1.42,-0.02,-1.21,1.86
33.70172905921936,-1.5,-0.98,-1.53,2.35
33.703559160232544,-1.4,-2.65,-1.92,3.55
33.71803402900696,-1.43,-3.58,-2.11,4.39
33.71974802017212,-1.56,-4.51,-2.22,5.26
33.80841398239136,-1.84,-5.45,-2.36,6.21
33.8100049495697,-2.06,-6.11,-2.43,6.89
33.82250094413757,-2.0,-6.21,-2.53,6.99
33.82425093650818,-1.94,-5.88,-2.86,6.82
33.83551597595215,-1.58,-5.43,-3.5,6.65
33.837568044662476,-1.37,-5.16,-2.94,6.09
33.85149598121643,-1.31,-5.07,-2.58,5.83
33.8531539440155,-0.99,-5.13,-2.02,5.6
33.868080854415894,-0.07,-5.05,-1.5,5.26
33.86989498138428,0.79,-4.56,-1.03,4.74
33.96012902259827,1.4,-4.09,-0.74,4.38
33.96184182167053,2.23,-3.65,-0.45,4.3
33.972867012023926,3.26,-3.45,-0.33,4.75
33.97488713264465,3.76,-3.38,0.6,5.09
33.98556303977966,3.75,-3.68,1.66,5.51
33.98767304420471,3.02,-4.15,2.34,5.64
34.001497983932495,2.14,-4.48,2.43,5.52
34.00317597389221,1.4,-4.46,2.25,5.18
34.018101930618286,0.6,-3.78,2.15,4.38
34.019914865493774,0.33,-2.88,2.53,3.84
34.10760712623596,0.16,-1.28,3.13,3.38
34.10903000831604,-0.03,0.46,2.86,2.89
34.12198996543884,-0.19,2.06,2.51,3.25
34.12387204170227,-0.24,4.55,2.37,5.13
34.13513898849487,-0.26,5.45,2.44,5.97
34.136826038360596,-0.3,6.18,2.51,6.67
34.15152597427368,-0.43,6.84,2.51,7.29
34.153083086013794,-0.56,7.38,2.44,7.79
34.168076038360596,-0.6,7.83,2.26,8.17
34.16993689537048,-0.57,8.09,1.95,8.34
34.25838804244995,-0.52,8.16,1.64,8.33
34.25992703437805,-0.52,7.78,1.44,7.92
34.272599935531616,-0.32,7.04,1.25,7.15
34.274559020996094,-0.3,6.22,1.08,6.32
34.285513162612915,-0.36,5.0,0.82,5.07
34.287604093551636,-0.42,3.7,0.47,3.75
34.301514863967896,-0.49,2.47,-0.07,2.51
34.303136110305786,-0.6,1.25,-0.65,1.53
34.31810116767883,-0.57,-0.11,-1.24,1.36
34.319716930389404,-0.52,-1.58,-1.47,2.21
34.40839099884033,-0.5,-2.9,-1.66,3.37
34.410290002822876,-0.83,-4.08,-1.82,4.54
34.42257905006409,-1.56,-4.94,-1.71,5.45
34.424957036972046,-2.37,-5.14,-1.22,5.79
34.435523986816406,-2.57,-4.86,-1.25,5.63
34.437658071517944,-2.29,-4.69,-1.68,5.48
34.451550006866455,-2.27,-4.77,-2.32,5.76
34.45321798324585,-2.3,-4.9,-3.43,6.4
34.468250036239624,-2.03,-4.96,-3.19,6.23
34.47008013725281,-1.53,-5.28,-3.3,6.41
34.557780027389526,-0.88,-5.84,-2.91,6.58
34.559443950653076,-0.26,-5.65,-2.14,6.04
34.57272982597351,0.12,-5.04,-1.47,5.25
34.57484698295593,0.22,-4.38,-1.25,4.56
34.58573508262634,0.75,-3.35,-0.68,3.49
34.587804079055786,1.2,-2.83,-0.6,3.13
34.60148215293884,1.45,-2.69,-0.54,3.1
34.60350584983826,1.69,-2.68,-0.39,3.19
34.61802792549133,2.16,-2.81,-0.16,3.54
34.61990714073181,2.78,-2.94,0.39,4.06
34.708714962005615,3.24,-2.93,1.09,4.5
34.710264921188354,3.45,-2.54,1.84,4.66
34.72182893753052,3.39,-1.7,2.31,4.44
34.723556995391846,3.23,-0.42,2.77,4.27
34.73532509803772,2.94,1.32,2.8,4.26
34.737138986587524,2.55,3.01,2.45,4.64
34.751529932022095,2.08,4.37,2.1,5.27
34.753211975097656,1.54,5.5,1.62,5.93
34.76812815666199,1.09,6.42,1.21,6.62
34.76991391181946,0.57,6.98,0.94,7.06
34.858222007751465,0.14,7.39,0.89,7.44
34.859771966934204,-0.2,7.68,0.96,7.74
34.871865034103394,-0.43,7.92,1.07,8.0
34.873661041259766,-0.67,8.09,1.09,8.19
34.88521099090576,-0.96,8.03,1.07,8.15
34.88706302642822,-1.21,7.58,0.99,7.73
34.901535987854004,-1.28,6.8,0.79,6.96
34.90326714515686,-0.89,4.86,0.71,4.99
34.91807198524475,-0.84,3.79,0.56,3.92
34.91984701156616,-0.97,2.63,0.36,2.82
35.00818085670471,-1.18,1.5,0.06,1.9
35.00971794128418,-1.38,0.46,-0.26,1.47
35.021831035614014,-1.6,-0.43,-0.47,1.72
35.02363300323486,-1.8,-1.23,-0.8,2.32
35.03512001037598,-2.04,-1.96,-1.13,3.04
35.03693509101868,-2.23,-2.73,-1.48,3.82
35.05153489112854,-2.36,-3.6,-1.75,4.64
35.05319404602051,-2.45,-4.35,-1.84,5.32
35.06809902191162,-2.55,-4.91,-1.83,5.82
35.06991195678711,-2.69,-5.4,-1.86,6.31
35.157695055007935,-2.78,-5.6,-1.91,6.53
35.15931582450867,-2.87,-5.48,-2.57,6.69
35.17191696166992,-2.86,-4.79,-3.18,6.42
35.17363500595093,-2.47,-3.87,-3.16,5.57
35.18519401550293,-2.56,-3.48,-3.59,5.61
35.186890840530396,-2.23,-3.1,-2.89,4.78
35.201504945755005,-1.14,-3.27,-1.92,3.95
35.20310401916504,0.94,-3.61,-0.73,3.8
35.21807408332825,1.63,-3.75,-0.81,4.16
35.219884157180786,2.17,-3.96,-1.04,4.63
35.31317400932312,3.02,-3.68,-0.3,4.76
35.31464886665344,3.0,-3.55,-0.89,4.73
35.32184386253357,2.71,-3.59,-1.04,4.61
35.32368803024292,2.42,-4.05,1.3,4.89
35.33507204055786,2.08,-3.92,2.06,4.89
35.33660387992859,1.43,-3.59,2.6,4.65
35.35146403312683,0.68,-2.95,2.52,3.93
35.35307693481445,0.17,-2.2,2.79,3.55
35.36802887916565,-0.05,-1.2,3.23,3.44
35.36981415748596,-0.12,0.18,3.3,3.3
35.45850491523743,-0.25,1.56,2.94,3.33
35.45993494987488,-0.25,2.71,2.55,3.72
35.47268295288086,-0.23,3.8,2.31,4.45
35.47474408149719,-0.21,4.79,2.22,5.28
35.48573303222656,-0.2,5.65,2.2,6.06
35.487476110458374,-0.11,6.35,2.15,6.7
35.50158190727234,0.03,6.94,2.23,7.28
35.503462076187134,0.21,7.38,2.22,7.7
35.51796793937683,0.4,7.66,2.22,7.98
35.519850969314575,0.51,7.84,2.16,8.14
35.607332944869995,0.68,7.96,1.89,8.2
35.608927965164185,0.74,7.74,1.56,7.93
35.621894121170044,0.6,7.25,1.46,7.41
35.623571157455444,0.52,6.74,1.32,6.88
35.63521194458008,0.46,6.38,1.15,6.49
35.63723802566528,0.25,5.92,0.9,5.99
35.65156388282776,0.03,5.26,0.55,5.28
35.65323281288147,-0.1,4.22,0.11,4.22
35.66815495491028,-0.27,3.01,-0.24,3.03
35.670037031173706,-0.51,1.64,-0.57,1.8
35.758321046829224,-1.36,-1.52,-1.43,2.49
35.75995707511902,-1.81,-3.04,-1.76,3.95
35.77271795272827,-2.15,-4.16,-1.99,5.08
35.77454996109009,-2.25,-4.47,-2.11,5.43
35.78561091423035,-2.34,-4.37,-1.98,5.33
35.78734493255615,-2.6,-4.27,-1.77,5.3
35.80153203010559,-2.96,-4.17,-1.51,5.33
35.80312895774841,-3.07,-4.03,-1.6,5.31
35.818228006362915,-2.72,-3.68,-1.91,4.95
35.82006001472473,-2.48,-3.56,-2.22,4.87
35.907217025756836,-2.08,-3.87,-2.51,5.05
