time,wx,wy,wz
0.9905619621276855,-0.15,0.31,-0.04
0.9985489845275879,-0.1,0.35,-0.07
1.000389814376831,-0.07,0.34,-0.05
1.0028457641601562,-0.05,0.22,0.0
1.0051538944244385,-0.04,0.01,0.06
1.00742769241333,-0.03,-0.07,0.13
1.0097227096557617,-0.02,-0.18,0.15
1.0125398635864258,0.04,-0.29,0.12
1.0551137924194336,0.09,-0.28,0.11
1.0565948486328125,0.12,-0.2,0.11
1.0578498840332031,0.13,-0.08,0.11
1.065065860748291,0.12,-0.09,0.11
1.066545009613037,0.07,0.08,0.15
1.0688118934631348,0.01,0.22,0.17
1.0713248252868652,-0.08,0.11,0.19
1.0736358165740967,-0.13,0.07,0.22
1.076179027557373,-0.14,0.01,0.24
1.078528881072998,-0.09,-0.05,0.19
1.1231768131256104,0.01,-0.12,0.13
1.124722957611084,0.12,-0.16,0.04
1.1261439323425293,0.21,-0.14,-0.05
1.132140874862671,0.26,-0.09,-0.11
1.1337528228759766,0.15,-0.06,-0.16
1.1361749172210693,0.04,-0.25,-0.24
1.138463020324707,-0.04,-0.04,-0.31
1.1407358646392822,-0.1,-0.16,-0.35
1.1430377960205078,-0.02,-0.1,-0.38
1.1457090377807617,0.06,0.0,-0.42
1.189286708831787,0.17,0.09,-0.48
1.1908419132232666,0.25,0.22,-0.55
1.192262887954712,0.25,0.28,-0.63
1.1985549926757812,0.26,0.37,-0.71
1.2001028060913086,0.33,0.51,-0.83
1.2024998664855957,0.34,0.55,-0.95
1.2047858238220215,0.34,0.63,-1.03
1.2069969177246094,0.39,0.82,-1.05
1.2092359066009521,0.4,0.92,-1.01
1.2117819786071777,0.38,0.8,-0.95
1.2559757232666016,0.34,0.64,-0.88
1.2575368881225586,0.3,0.5,-0.85
1.2589960098266602,0.31,0.48,-0.87
1.2655987739562988,0.35,0.47,-0.9
1.2671608924865723,0.39,0.44,-0.91
1.2695698738098145,0.33,0.3,-0.8
1.2722208499908447,0.29,0.27,-0.62
1.2745847702026367,0.24,0.12,-0.49
1.276885986328125,0.19,-0.12,-0.48
1.2798378467559814,0.12,-0.26,-0.66
1.3240628242492676,0.19,-0.19,-0.87
1.3256418704986572,0.11,-0.01,-1.17
1.32816481590271,0.14,-0.14,-1.33
1.332101821899414,0.17,0.03,-1.45
1.333810806274414,0.18,0.18,-1.31
1.3484818935394287,0.15,0.21,-0.94
1.350022792816162,0.05,0.09,-0.65
1.3523788452148438,-0.08,-0.08,-0.58
1.354705810546875,-0.18,-0.24,-0.66
1.356977939605713,-0.28,-0.42,-0.74
1.4004569053649902,-0.42,-0.62,-0.85
1.4026448726654053,-0.41,-0.52,-0.88
1.404101848602295,-0.14,-0.09,-0.77
1.4152817726135254,0.19,0.13,-0.61
1.4168930053710938,0.46,0.33,-0.48
1.4193298816680908,0.56,0.44,-0.46
1.4216358661651611,0.55,0.44,-0.59
1.423865795135498,0.42,0.4,-0.67
1.4261448383331299,0.25,0.32,-0.45
1.4285938739776611,0.1,0.28,-0.46
1.472247838973999,-0.01,0.15,-0.51
1.473801851272583,-0.05,0.11,-0.53
1.4753918647766113,-0.02,0.01,-0.54
1.4818449020385742,0.04,0.07,-0.54
1.4831879138946533,0.07,0.09,-0.58
1.4849138259887695,-0.01,0.06,-0.66
1.4873008728027344,-0.14,0.1,-0.68
1.489783763885498,-0.19,0.35,-0.61
1.4923210144042969,-0.3,0.37,-0.59
1.4946198463439941,-0.38,0.28,-0.49
1.53955078125,-0.33,0.33,-0.33
1.5413718223571777,-0.27,0.48,-0.21
1.5428788661956787,-0.11,0.71,-0.3
1.5485198497772217,-0.12,0.56,-0.62
1.5501558780670166,-0.27,0.3,-0.61
1.5525217056274414,-0.46,0.01,-0.45
1.5550017356872559,-0.64,-0.23,-0.33
1.5570778846740723,-0.76,-0.28,-0.24
1.5593819618225098,-0.68,0.02,-0.13
1.5618557929992676,-0.45,0.11,-0.07
1.605604887008667,-0.26,0.0,-0.12
1.6072328090667725,-0.12,-0.04,-0.15
1.6087160110473633,-0.06,0.04,-0.07
1.6152408123016357,-0.01,0.12,-0.1
1.6167888641357422,0.03,0.16,-0.2
1.619391918182373,0.0,0.12,-0.28
1.621769905090332,-0.02,0.04,-0.31
1.6241679191589355,0.0,0.03,-0.3
1.6266160011291504,0.01,-0.03,-0.26
1.6293039321899414,0.06,-0.04,-0.22
1.6728386878967285,0.09,-0.08,-0.2
1.67435884475708,0.1,0.02,-0.2
1.675827980041504,0.05,0.11,-0.2
1.6819677352905273,0.02,0.29,-0.21
1.6835758686065674,0.01,0.31,-0.2
1.6858677864074707,-0.03,0.3,-0.14
1.6882429122924805,-0.07,0.36,-0.04
1.6909217834472656,-0.07,0.42,0.1
1.6928908824920654,-0.1,0.5,0.22
1.6956048011779785,-0.17,0.5,0.32
1.739102840423584,-0.24,0.51,0.38
1.7408638000488281,-0.33,0.44,0.39
1.742616891860962,-0.45,0.35,0.32
1.7486000061035156,-0.55,0.24,0.23
1.750417709350586,-0.54,0.3,0.2
1.7527947425842285,-0.44,0.53,0.22
1.755138874053955,-0.34,0.65,0.26
1.757699966430664,-0.28,0.61,0.27
1.7601618766784668,-0.23,0.54,0.21
1.7627418041229248,-0.23,0.49,0.17
1.805757999420166,-0.27,0.38,0.14
1.807487964630127,-0.3,0.22,0.06
1.8089547157287598,-0.3,0.11,-0.05
1.8149099349975586,-0.15,0.03,-0.19
1.8166208267211914,0.02,-0.11,-0.31
1.8191049098968506,0.15,-0.13,-0.38
1.8213839530944824,0.22,-0.18,-0.39
1.82368803024292,0.26,-0.09,-0.33
1.8260138034820557,0.23,0.0,-0.23
1.8285589218139648,0.18,0.11,-0.14
1.8727858066558838,0.13,0.15,-0.05
1.8743619918823242,0.1,0.03,-0.03
1.8758788108825684,0.13,-0.17,-0.08
1.8818750381469727,0.29,-0.35,-0.17
1.883516788482666,0.39,-0.59,-0.26
1.8860218524932861,0.48,-0.74,-0.34
1.8883309364318848,0.46,-0.79,-0.45
1.8908319473266602,0.34,-0.62,-0.47
1.893129825592041,0.09,-0.75,-0.41
1.896155834197998,-0.09,-0.75,-0.28
1.9399518966674805,-0.19,-0.73,-0.03
1.9414887428283691,-0.19,-0.79,0.15
1.94278883934021,-0.1,-0.79,0.28
1.9488928318023682,0.0,-0.71,0.33
1.9505467414855957,0.02,-0.67,0.38
1.9529190063476562,-0.07,-0.68,0.34
1.9554829597473145,-0.17,-0.68,0.16
1.9577417373657227,-0.3,-0.6,-0.01
1.9601197242736816,-0.37,-0.69,-0.11
1.9631109237670898,-0.3,-0.77,-0.11
2.0062148571014404,-0.08,-0.76,-0.08
2.0078158378601074,0.17,-0.64,-0.05
2.009307861328125,0.32,-0.5,-0.03
2.0152018070220947,0.32,-0.39,-0.11
2.016720771789551,0.22,-0.38,-0.21
2.0192508697509766,0.13,-0.37,-0.29
2.0215628147125244,0.04,-0.45,-0.34
2.023857831954956,-0.01,-0.63,-0.29
2.0262339115142822,0.0,-0.83,-0.18
2.028872013092041,0.06,-0.92,-0.06
2.072542905807495,0.17,-0.89,0.0
2.074124813079834,0.15,-0.68,0.01
2.075511932373047,0.26,-0.59,-0.04
2.0819287300109863,0.38,-0.52,-0.08
2.0834879875183105,0.47,-0.49,-0.1
2.0864298343658447,0.54,-0.53,-0.15
2.088582992553711,0.59,-0.6,-0.22
2.0909509658813477,0.59,-0.64,-0.27
2.0932059288024902,0.5,-0.7,-0.26
2.0960938930511475,0.37,-0.64,-0.19
2.139840841293335,0.25,-0.42,-0.07
2.1414968967437744,0.14,-0.14,0.08
2.1429688930511475,0.06,0.15,0.19
2.1485369205474854,-0.01,0.33,0.23
2.1501529216766357,-0.07,0.36,0.22
2.1533617973327637,-0.1,0.29,0.15
2.1551668643951416,-0.09,0.2,0.05
2.157634735107422,-0.01,0.11,-0.04
2.1604318618774414,0.09,0.01,-0.08
2.1634438037872314,0.19,-0.06,-0.06
2.2062368392944336,0.27,-0.08,-0.02
2.2084758281707764,0.3,-0.06,0.02
2.210024833679199,0.27,-0.08,0.01
2.215219020843506,0.2,-0.11,-0.04
2.2169268131256104,0.13,-0.15,-0.08
2.219477891921997,0.06,-0.19,-0.1
2.2217650413513184,0.0,-0.2,-0.11
2.2239279747009277,-0.03,-0.2,-0.1
2.2261478900909424,-0.05,-0.16,-0.09
2.2288618087768555,-0.08,-0.11,-0.08
2.2714967727661133,-0.1,-0.1,-0.07
2.273040771484375,-0.11,-0.14,-0.09
2.274441719055176,-0.09,-0.19,-0.14
2.2823798656463623,-0.07,-0.25,-0.19
2.28409481048584,-0.04,-0.25,-0.22
2.2859749794006348,-0.02,-0.23,-0.21
2.288270950317383,0.0,-0.18,-0.15
2.2904858589172363,0.0,-0.09,-0.07
2.292771816253662,-0.02,-0.01,0.01
2.2955029010772705,-0.04,0.07,0.03
2.3380978107452393,-0.07,0.12,0.0
2.3398938179016113,-0.11,0.14,-0.04
2.3413808345794678,-0.13,0.1,-0.09
2.3484439849853516,-0.13,0.01,-0.1
2.34995698928833,-0.12,-0.13,-0.09
2.3525218963623047,-0.08,-0.25,-0.06
2.3548617362976074,-0.03,-0.32,-0.02
2.3569726943969727,0.01,-0.34,0.02
2.359452724456787,0.08,-0.33,0.04
2.3620247840881348,0.17,-0.28,0.02
2.405334949493408,0.25,-0.23,-0.03
2.4070818424224854,0.3,-0.22,-0.08
2.408815860748291,0.29,-0.24,-0.1
2.415548801422119,0.22,-0.25,-0.12
2.417348861694336,0.1,-0.24,-0.11
2.420146942138672,-0.02,-0.2,-0.1
2.4224777221679688,-0.11,-0.13,-0.08
2.424884796142578,-0.15,-0.06,-0.07
2.427093029022217,-0.13,0.0,-0.05
2.4300990104675293,-0.05,0.06,-0.04
2.472308874130249,0.03,0.06,-0.03
2.474562883377075,0.07,0.01,0.01
2.476071834564209,0.09,-0.05,0.05
2.4821667671203613,0.11,-0.08,0.07
2.4835829734802246,0.11,-0.1,0.08
2.4859137535095215,0.11,-0.09,0.06
2.488212823867798,0.09,-0.06,0.03
2.4905269145965576,0.06,-0.03,0.0
2.4928388595581055,0.02,0.0,0.01
2.495499849319458,-0.02,0.01,0.04
2.538574695587158,-0.06,0.0,0.06
2.5401968955993652,-0.08,0.04,0.05
2.541757822036743,-0.1,0.11,0.04
2.5489349365234375,-0.13,0.15,0.02
2.5504698753356934,-0.16,0.16,0.03
2.5528218746185303,-0.15,0.15,0.03
2.555011749267578,-0.12,0.13,0.0
2.557257890701294,-0.05,0.17,-0.02
2.5595760345458984,0.0,0.2,-0.04
2.562160015106201,0.01,0.19,-0.04
2.604722023010254,0.07,0.21,-0.01
2.606323719024658,0.11,0.13,0.01
2.6078109741210938,0.13,0.0,0.04
2.615172863006592,0.12,-0.13,0.07
2.616849899291992,0.08,-0.24,0.08
2.6196470260620117,0.04,-0.31,0.07
2.6217148303985596,-0.02,-0.32,0.05
2.6240367889404297,-0.09,-0.28,0.01
2.6263599395751953,-0.16,-0.21,-0.06
2.629302978515625,-0.26,-0.28,-0.19
2.6718788146972656,-0.4,-0.47,-0.31
2.6734538078308105,-0.54,-0.67,-0.37
2.675100803375244,-0.65,-0.81,-0.38
2.681750774383545,-0.66,-0.88,-0.39
2.6834568977355957,-0.59,-0.76,-0.43
2.685987949371338,-0.47,-0.52,-0.44
2.688368797302246,-0.36,-0.35,-0.42
2.69064998626709,-0.29,-0.28,-0.41
2.692957878112793,-0.25,-0.27,-0.42
2.695741891860962,-0.28,-0.29,-0.45
2.738125801086426,-0.39,-0.39,-0.52
2.739741802215576,-0.51,-0.54,-0.57
2.7412047386169434,-0.59,-0.66,-0.61
2.748641014099121,-0.62,-0.7,-0.64
2.7502079010009766,-0.57,-0.6,-0.61
2.752640724182129,-0.47,-0.4,-0.51
2.75498104095459,-0.32,-0.18,-0.34
2.7575738430023193,-0.19,0.04,-0.12
2.759603977203369,-0.12,0.21,0.07
2.76210880279541,-0.12,0.26,0.13
2.8049397468566895,-0.14,0.22,0.16
2.8065338134765625,-0.17,0.25,0.08
2.8080198764801025,-0.25,0.25,-0.06
2.8153367042541504,-0.34,0.2,-0.13
2.8169848918914795,-0.38,0.18,-0.11
2.819370746612549,-0.39,0.23,-0.03
2.821720838546753,-0.38,0.26,0.05
2.8240389823913574,-0.33,0.31,0.09
2.8263587951660156,-0.25,0.41,0.1
2.8291540145874023,-0.18,0.42,0.08
2.871527910232544,-0.09,0.41,0.1
2.873116970062256,0.04,0.48,0.15
2.8750948905944824,0.1,0.53,0.18
2.881744861602783,0.11,0.53,0.13
2.8832907676696777,0.06,0.44,0.02
2.8856499195098877,-0.03,0.29,-0.03
2.8881850242614746,-0.05,0.2,-0.06
2.890507698059082,0.06,0.21,0.01
2.892821788787842,0.2,0.24,0.14
2.895476818084717,0.28,0.22,0.24
2.9385478496551514,0.31,0.24,0.28
2.9400558471679688,0.28,0.27,0.22
2.9415178298950195,0.24,0.26,0.09
2.9488959312438965,0.24,0.28,-0.04
2.9505457878112793,0.27,0.25,-0.13
2.9527459144592285,0.27,0.16,-0.13
2.9550719261169434,0.23,0.11,-0.02
2.9575090408325195,0.16,0.03,0.14
2.959807872772217,0.04,-0.09,0.33
2.9624438285827637,-0.14,-0.2,0.44
3.004791736602783,-0.3,-0.2,0.46
3.0062308311462402,-0.3,0.09,0.37
3.007744789123535,-0.17,0.3,0.19
3.0154988765716553,-0.02,0.27,0.06
3.0171947479248047,0.08,0.07,0.11
3.019603729248047,0.16,-0.14,0.14
3.021880865097046,0.26,-0.23,0.19
3.0241708755493164,0.36,-0.22,0.27
3.026470899581909,0.43,-0.15,0.3
3.028970718383789,0.48,-0.08,0.3
3.0713367462158203,0.5,-0.06,0.27
3.0730199813842773,0.48,-0.13,0.22
3.074460029602051,0.4,-0.24,0.16
3.0819387435913086,0.29,-0.31,0.14
3.08369779586792,0.19,-0.34,0.14
3.0860488414764404,0.1,-0.34,0.15
3.088202953338623,0.06,-0.32,0.15
3.09043288230896,0.04,-0.27,0.14
3.0926458835601807,0.07,-0.18,0.14
3.0951409339904785,0.11,-0.07,0.18
3.137704849243164,0.13,0.01,0.22
3.139436721801758,0.11,0.05,0.25
3.1409969329833984,0.06,0.04,0.25
3.148685932159424,0.01,-0.02,0.24
3.150439739227295,-0.03,-0.12,0.2
3.152711868286133,-0.04,-0.22,0.15
3.154967784881592,-0.02,-0.31,0.09
3.157411813735962,0.0,-0.36,0.07
3.159801959991455,0.05,-0.32,0.09
3.163311004638672,0.12,-0.22,0.12
3.205807685852051,0.14,-0.11,0.18
3.2073287963867188,0.14,-0.01,0.24
3.208669900894165,0.12,0.05,0.28
3.2152438163757324,0.11,0.07,0.29
3.216885805130005,0.09,0.08,0.27
3.219177722930908,0.09,0.12,0.26
3.221350908279419,0.09,0.15,0.22
3.2235360145568848,0.08,0.19,0.18
3.2260117530822754,0.07,0.24,0.15
3.228231906890869,0.02,0.3,0.15
3.271253824234009,-0.05,0.36,0.19
3.2731308937072754,-0.13,0.39,0.21
3.2746520042419434,-0.25,0.34,0.22
3.281980037689209,-0.38,0.22,0.21
3.2834997177124023,-0.46,0.06,0.16
3.285968780517578,-0.45,-0.13,0.1
3.288287878036499,-0.35,-0.27,0.01
3.2905659675598145,-0.22,-0.29,-0.08
3.2928528785705566,-0.07,-0.12,-0.12
3.295362949371338,0.05,0.16,-0.14
3.33738374710083,0.07,0.43,-0.1
3.3389177322387695,-0.02,0.6,0.03
3.340333938598633,-0.21,0.67,0.18
3.3488128185272217,-0.39,0.67,0.3
3.3502588272094727,-0.53,0.51,0.34
3.351810932159424,-0.63,0.27,0.3
3.3541738986968994,-0.58,0.1,0.21
3.3565759658813477,-0.37,0.09,0.06
3.358832836151123,-0.1,0.16,-0.06
3.3609957695007324,0.21,0.3,-0.06
3.403575897216797,0.48,0.37,0.03
3.4051380157470703,0.63,0.31,0.18
3.406845808029175,0.61,0.2,0.35
3.4153857231140137,0.51,0.11,0.47
3.417109966278076,0.31,0.02,0.54
3.41947603225708,0.09,-0.05,0.5
3.4223828315734863,-0.13,-0.18,0.36
3.424569845199585,-0.32,-0.4,0.19
3.4269938468933105,-0.46,-0.68,0.13
3.4298298358917236,-0.44,-0.67,0.21
3.4725327491760254,-0.26,-0.52,0.19
3.474249839782715,-0.06,-0.45,0.13
3.475796699523926,0.2,-0.23,0.09
3.4818718433380127,0.34,-0.15,0.11
3.483301877975464,0.41,-0.05,0.2
3.485837936401367,0.29,0.03,0.31
3.4880189895629883,-0.03,0.21,0.46
3.4903059005737305,-0.44,0.37,0.54
3.492588996887207,-0.87,0.36,0.52
3.494952917098999,-1.22,0.26,0.46
3.538102865219116,-1.45,0.04,0.45
3.5397748947143555,-1.62,-0.31,0.43
3.54117488861084,-1.62,-0.49,0.31
3.548532009124756,-1.27,-0.16,0.22
3.5502498149871826,-0.72,0.15,0.13
3.5526227951049805,-0.17,0.25,0.11
3.5550007820129395,0.35,0.34,0.25
3.5575828552246094,0.71,0.27,0.37
3.5600810050964355,0.86,0.16,0.43
3.562851905822754,0.82,0.01,0.41
3.604318857192993,0.66,-0.07,0.31
3.606092929840088,0.44,-0.03,0.15
3.6075329780578613,0.25,0.06,0.01
3.6154348850250244,0.16,0.16,-0.11
3.617201805114746,0.2,0.32,-0.12
3.619588851928711,0.41,0.65,-0.1
3.6219089031219482,0.64,0.8,-0.11
3.6242170333862305,0.82,0.56,-0.26
3.626603841781616,0.86,0.19,-0.36
3.629281997680664,0.78,0.04,-0.24
3.671083927154541,0.61,0.01,-0.06
3.6726558208465576,0.36,0.06,0.09
3.674098014831543,0.16,0.1,0.19
3.6820619106292725,0.07,0.06,0.2
3.6836299896240234,0.09,-0.05,0.09
3.686439037322998,0.14,-0.2,-0.12
3.688678741455078,0.22,-0.26,-0.26
3.691016912460327,0.34,-0.21,-0.25
3.6933178901672363,0.44,-0.09,-0.16
3.6963248252868652,0.58,0.12,-0.01
3.737637996673584,0.69,0.3,0.1
3.7392497062683105,0.72,0.29,0.08
3.7405638694763184,0.64,0.29,0.0
3.7485899925231934,0.49,0.22,-0.07
3.750234842300415,0.27,0.0,-0.09
3.7526118755340576,-0.02,-0.24,-0.1
3.755167007446289,-0.34,-0.38,-0.11
3.757143974304199,-0.6,-0.48,-0.11
3.7594237327575684,-0.74,-0.4,-0.17
3.7619009017944336,-1.59,-0.49,-0.31
3.8045578002929688,-1.13,1.57,0.01
3.8064589500427246,-0.7,1.89,-0.29
3.8080387115478516,-0.43,1.28,-0.24
3.8161487579345703,0.01,0.57,-0.21
3.8179948329925537,-0.02,0.45,-0.25
3.820466995239258,-0.2,0.28,-0.26
3.823150873184204,-0.48,-0.31,-0.19
3.8256678581237793,-0.68,-0.44,-0.06
3.8277549743652344,-0.95,-0.45,-0.06
3.830698013305664,-1.12,-0.3,-0.06
3.870954990386963,-1.14,-0.18,-0.04
3.873215913772583,-1.09,0.0,-0.05
3.874814033508301,-0.97,0.09,-0.09
3.881959915161133,-0.64,0.35,-0.24
3.883504867553711,-0.21,0.4,-0.33
3.886007785797119,0.05,0.34,-0.27
3.888279914855957,0.23,0.36,-0.19
3.8905439376831055,0.32,0.34,-0.1
3.892807960510254,0.31,0.32,-0.02
3.895339012145996,0.26,0.26,0.06
3.9368529319763184,0.27,0.17,0.18
3.9383888244628906,0.35,0.01,0.25
3.939788818359375,0.48,-0.18,0.27
3.9485788345336914,0.6,-0.34,0.29
3.950112819671631,0.69,-0.4,0.33
3.952371835708618,0.73,-0.42,0.33
3.9549407958984375,0.66,-0.46,0.29
3.956939697265625,0.55,-0.54,0.22
3.9592437744140625,0.44,-0.61,0.14
3.961582899093628,0.42,-0.58,0.11
4.003408908843994,0.52,-0.42,0.18
4.005192756652832,0.67,-0.21,0.3
4.006714820861816,0.76,-0.09,0.42
4.015388011932373,0.8,-0.09,0.51
4.016811847686768,0.76,-0.25,0.5
4.018601894378662,0.68,-0.37,0.48
4.0208728313446045,0.62,-0.44,0.48
4.023122787475586,0.56,-0.5,0.49
4.025497913360596,0.53,-0.5,0.51
4.0278120040893555,0.53,-0.45,0.52
4.069678783416748,0.56,-0.33,0.5
4.071218967437744,0.59,-0.24,0.46
4.072642803192139,0.61,-0.16,0.43
4.08201789855957,0.57,-0.14,0.42
4.083562850952148,0.48,-0.17,0.44
4.086223840713501,0.4,-0.23,0.47
4.088433742523193,0.35,-0.29,0.51
4.090726852416992,0.35,-0.34,0.52
4.093002796173096,0.37,-0.43,0.48
4.095773696899414,0.39,-0.48,0.41
4.136749744415283,0.39,-0.47,0.35
4.138189792633057,0.34,-0.47,0.29
4.139540910720825,0.21,-0.45,0.2
4.148581027984619,0.03,-0.47,0.12
4.1502768993377686,-0.14,-0.4,0.1
4.152686834335327,-0.28,-0.29,0.16
4.155364990234375,-0.37,-0.07,0.26
4.1577348709106445,-0.42,0.16,0.37
4.160033702850342,-0.48,0.37,0.44
4.162714004516602,-0.53,0.51,0.48
4.204349994659424,-0.56,0.57,0.48
4.206000804901123,-0.55,0.57,0.46
4.208114862442017,-0.48,0.57,0.43
4.215285778045654,-0.37,0.59,0.44
4.216961860656738,-0.27,0.67,0.45
4.219264030456543,-0.21,0.69,0.39
4.221591949462891,-0.17,0.63,0.39
4.22410774230957,-0.13,0.56,0.41
4.2260448932647705,-0.12,0.53,0.41
4.2283549308776855,-0.13,0.59,0.46
4.27139687538147,-0.14,0.66,0.56
