time,latitude,longitude
2022-12-08 21:15:53.1570,49.26511734048636,-123.17932017154307
2022-12-08 21:15:54.1630,49.2651187111215,-123.1793144403588
2022-12-08 21:15:55.1610,49.26511390853002,-123.17931338778489
2022-12-08 21:15:56.1590,49.265112114398946,-123.17930527445289
2022-12-08 21:15:57.1570,49.2651121263582,-123.1792715099885
2022-12-08 21:15:58.1550,49.26510937086781,-123.17925698507675
2022-12-08 21:15:59.1530,49.26510059504454,-123.17922955725784
2022-12-08 21:16:00.1610,49.2650969265138,-123.17921018872298
2022-12-08 21:16:01.1600,49.26509659366397,-123.17919565625354
2022-12-08 21:16:02.1620,49.26508969012814,-123.17917929273145
2022-12-08 21:16:03.1590,49.265082417538004,-123.17915850003432
2022-12-08 21:16:04.1620,49.26507576839139,-123.17914527528036
2022-12-08 21:16:05.1560,49.26507230564886,-123.17912628919036
2022-12-08 21:16:06.1640,49.2650694544588,-123.17910234286981
2022-12-08 21:16:07.1570,49.26506694600076,-123.1790716921966
2022-12-08 21:16:08.1600,49.26506260453131,-123.17904092829475
2022-12-08 21:16:09.1570,49.265059774869954,-123.17901532773165
2022-12-08 21:16:10.1600,49.265064428985404,-123.17898463460111
2022-12-08 21:16:11.1630,49.26506876509041,-123.17896121317641
2022-12-08 21:16:12.1610,49.26507163528159,-123.17893182566792
2022-12-08 21:16:13.1630,49.26507457088165,-123.17891132177189
2022-12-08 21:16:14.1620,49.26507560246,-123.17888671869795
2022-12-08 21:16:15.1610,49.26507693470821,-123.17885402426845
2022-12-08 21:16:16.1590,49.26507590595559,-123.17882567488842
2022-12-08 21:16:17.1550,49.26508210859396,-123.17880062894645
2022-12-08 21:16:18.1550,49.265086681700694,-123.1787728461438
2022-12-08 21:16:19.1580,49.26508589738182,-123.17875210219718
2022-12-08 21:16:20.1600,49.265083827599305,-123.17872225119011
2022-12-08 21:16:21.1590,49.26508440429025,-123.17870311613312
2022-12-08 21:16:22.1610,49.265083880076695,-123.17867444818542
2022-12-08 21:16:23.1560,49.2650806029288,-123.17864840003413
2022-12-08 21:16:24.1590,49.26507773634266,-123.17861744074914
2022-12-08 21:16:25.1610,49.26507958687626,-123.17859148987354
2022-12-08 21:16:26.1630,49.2650812082474,-123.17855944416016
2022-12-08 21:16:27.1540,49.265081238247575,-123.17853116639664
2022-12-08 21:16:28.1610,49.265080828096714,-123.17850578160355
2022-12-08 21:16:29.1590,49.26508238846083,-123.1784799619856
2022-12-08 21:16:30.1610,49.265092734237065,-123.1784517319398
2022-12-08 21:16:31.1620,49.265095937375925,-123.17842492805892
2022-12-08 21:16:32.1590,49.26509300062441,-123.17839715499073
2022-12-08 21:16:33.1580,49.26509270662428,-123.17837036053274
2022-12-08 21:16:34.1620,49.26508955766527,-123.17834495978288
2022-12-08 21:16:35.1560,49.26508527074009,-123.17831978495984
2022-12-08 21:16:36.1620,49.265084635954885,-123.17829295252426
2022-12-08 21:16:37.1640,49.26508998482936,-123.1782676838708
2022-12-08 21:16:38.1610,49.26508465637353,-123.17824136850939
2022-12-08 21:16:39.1580,49.265081259009214,-123.17821475586254
2022-12-08 21:16:40.1570,49.26507801513841,-123.17818911304354
2022-12-08 21:16:41.1570,49.265074612384815,-123.17816264689559
2022-12-08 21:16:42.1590,49.2650712858368,-123.17813607113415
2022-12-08 21:16:43.1600,49.265073738580334,-123.17811004605177
2022-12-08 21:16:44.1610,49.265073985286094,-123.1780845650374
2022-12-08 21:16:45.1620,49.26507528517532,-123.17805764357003
2022-12-08 21:16:46.1570,49.265068846343055,-123.17803256435701
2022-12-08 21:16:47.1520,49.26506873765041,-123.17800798360923
2022-12-08 21:16:48.1560,49.26506756116304,-123.17798639116737
2022-12-08 21:16:49.1600,49.265068286949685,-123.17799645543516
2022-12-08 21:16:50.1570,49.265068286949685,-123.17799645543516
2022-12-08 21:16:51.1620,49.265068286949685,-123.17799645543516
2022-12-08 21:16:52.1570,49.26507025790249,-123.17799928470491
2022-12-08 21:16:53.1560,49.26507355885595,-123.1779750306851
2022-12-08 21:16:54.1610,49.26506817027202,-123.1779470505945
2022-12-08 21:16:55.1620,49.265066778036974,-123.1779462113255
2022-12-08 21:16:56.1590,49.26506299035949,-123.17793406801246
2022-12-08 21:16:57.1590,49.265053602721586,-123.17793269500571
2022-12-08 21:16:58.1570,49.26503825826225,-123.17793244142536
2022-12-08 21:16:59.1570,49.265017281645946,-123.17793120194938
2022-12-08 21:17:00.1580,49.264998769701045,-123.17792867504507
2022-12-08 21:17:01.1580,49.26497856741951,-123.17793562579868
2022-12-08 21:17:02.1570,49.264959697453854,-123.17794009518262
2022-12-08 21:17:03.1560,49.264946711810055,-123.17793850064247
2022-12-08 21:17:04.1590,49.26494331980421,-123.1779451794307
2022-12-08 21:17:05.1580,49.26493343402068,-123.1779393891818
2022-12-08 21:17:06.1630,49.26491407483011,-123.17794919770415
2022-12-08 21:17:07.1570,49.26489543175542,-123.17795334656384
2022-12-08 21:17:08.1630,49.26487892799676,-123.17794872217227
2022-12-08 21:17:09.1590,49.26486053510372,-123.17795670813267
2022-12-08 21:17:10.1510,49.26484196086734,-123.17794506492612
2022-12-08 21:17:11.1620,49.26482421651459,-123.1779473733078
2022-12-08 21:17:12.1630,49.264804772936586,-123.17795230240817
2022-12-08 21:17:13.1570,49.26478454153975,-123.17795577069828
2022-12-08 21:17:14.1600,49.26476857163269,-123.17796325302804
2022-12-08 21:17:15.1620,49.264751309106366,-123.17796807306088
2022-12-08 21:17:16.1560,49.26473315086731,-123.17796363330842
2022-12-08 21:17:17.1500,49.264714002426736,-123.17797404204892
2022-12-08 21:17:18.1620,49.26469435913083,-123.17797411159752
2022-12-08 21:17:19.1610,49.2646763393033,-123.1779815568793
2022-12-08 21:17:20.1550,49.264659607190744,-123.1779908508685
2022-12-08 21:17:21.1580,49.264643167198024,-123.17799889820266
2022-12-08 21:17:22.1580,49.2646248806767,-123.17799849897462
2022-12-08 21:17:23.1530,49.264607490493205,-123.1780016384672
2022-12-08 21:17:24.1570,49.26458986222297,-123.178001114227
