time,wx,wy,wz
48.72025799751282,-0.07,0.0,-0.08
48.721572160720825,-0.05,0.03,-0.08
48.72295308113098,-0.03,0.06,-0.07
48.72479319572449,-0.03,0.05,-0.06
48.726948976516724,-0.04,0.02,-0.05
48.73010301589966,-0.04,-0.01,-0.04
48.73242902755737,-0.04,-0.01,-0.04
48.73336911201477,-0.04,0.01,-0.04
48.73452687263489,-0.04,0.02,-0.04
48.74964690208435,-0.06,0.0,-0.05
48.77248001098633,-0.07,0.01,-0.06
48.77396106719971,-0.07,0.0,-0.06
48.77525591850281,-0.08,-0.02,-0.06
48.778048038482666,-0.07,-0.06,-0.07
48.78103804588318,-0.07,-0.11,-0.08
48.78352999687195,-0.06,-0.14,-0.08
48.78501009941101,-0.03,-0.17,-0.07
48.80009603500366,0.0,-0.28,-0.05
48.801676988601685,-0.01,-0.43,-0.04
48.80416417121887,-0.03,-0.56,-0.05
48.82781004905701,0.02,-0.1,-0.07
48.83013105392456,0.03,-0.16,-0.07
48.83320903778076,0.06,-0.09,-0.08
48.834954023361206,0.06,-0.08,-0.09
48.84972810745239,0.06,-0.07,-0.1
48.85109305381775,0.06,-0.06,-0.1
48.852701902389526,0.07,-0.11,-0.08
48.85465598106384,0.09,-0.12,-0.07
48.85682988166809,0.09,-0.13,-0.07
48.85961413383484,0.1,-0.13,-0.07
48.88347792625427,0.09,-0.15,-0.05
48.884968996047974,0.09,-0.11,-0.05
48.88641309738159,0.08,-0.05,-0.06
48.889111042022705,0.05,0.11,-0.08
48.890953063964844,0.01,0.16,-0.07
48.89314603805542,-0.02,0.14,-0.05
48.895411014556885,-0.04,0.11,-0.05
48.89910387992859,-0.04,0.04,-0.03
48.900676012039185,-0.04,0.0,-0.05
48.91620421409607,-0.03,-0.03,-0.05
48.938905000686646,-0.03,-0.07,-0.04
48.94052290916443,-0.03,-0.07,-0.01
48.94191813468933,-0.03,-0.06,-0.03
48.94403004646301,-0.03,-0.05,-0.03
48.94656491279602,-0.03,-0.04,-0.03
48.94955515861511,-0.02,-0.03,-0.03
48.95100402832031,-0.01,-0.05,-0.03
48.96623206138611,0.02,-0.05,-0.03
48.96751809120178,0.04,-0.05,-0.03
48.96904492378235,0.06,-0.05,-0.04
48.991453886032104,0.08,-0.04,-0.05
48.99312400817871,0.09,0.01,-0.06
48.99441599845886,0.09,0.06,-0.07
48.99725794792175,0.09,0.11,-0.07
48.999898195266724,0.09,0.14,-0.07
49.00079417228699,0.09,0.14,-0.07
49.001579999923706,0.09,0.14,-0.06
49.00277900695801,0.09,0.09,-0.05
49.016108989715576,0.08,0.06,-0.04
49.017699003219604,0.06,0.06,-0.05
49.04033899307251,0.04,0.08,-0.06
49.04220509529114,0.02,0.1,-0.07
49.04370903968811,0.01,0.12,-0.07
49.04638910293579,0.0,0.1,-0.06
49.049790143966675,-0.08,0.06,-0.08
49.05161809921265,0.01,-0.03,-0.04
49.06620407104492,0.02,-0.01,-0.04
49.068077087402344,-0.01,0.03,-0.08
49.06982493400574,0.02,0.02,-0.08
49.07238006591797,0.03,0.03,-0.06
49.095091104507446,0.02,0.1,-0.08
49.097262144088745,0.05,0.1,-0.07
49.099868059158325,0.05,0.1,-0.07
49.10065722465515,0.05,0.08,-0.07
49.10210919380188,0.09,0.01,-0.05
49.10357403755188,0.11,-0.05,-0.02
49.116278886795044,0.12,-0.06,-0.02
49.11823606491089,0.12,-0.04,-0.02
49.11963605880737,0.12,-0.01,-0.01
49.12183594703674,0.1,0.04,-0.01
49.14432120323181,0.09,0.09,-0.01
49.145869970321655,0.07,0.13,0.01
49.14946508407593,0.05,0.17,0.01
49.15139317512512,0.03,0.2,0.01
49.15346908569336,0.02,0.23,0.03
49.15563607215881,0.01,0.23,0.07
49.158282995224,0.02,0.2,0.11
49.16017508506775,0.03,0.12,0.15
49.16250705718994,0.04,0.02,0.17
49.16571497917175,0.04,-0.05,0.18
49.18836307525635,0.03,-0.08,0.17
49.190590143203735,0.03,-0.07,0.15
49.192124128341675,0.02,-0.04,0.13
49.194406032562256,0.01,-0.02,0.1
49.1976580619812,0.0,-0.01,0.08
49.200430154800415,-0.02,-0.01,0.05
49.201951026916504,-0.03,-0.01,0.03
49.21634101867676,-0.04,0.0,0.01
49.21822810173035,-0.05,0.04,-0.01
49.22053909301758,-0.06,0.06,-0.01
49.24294304847717,-0.06,0.07,-0.02
49.24452090263367,-0.06,0.07,-0.02
49.24529504776001,-0.06,0.07,-0.02
49.246970891952515,-0.07,0.06,-0.03
49.249805212020874,-0.07,0.07,-0.03
49.25124907493591,-0.07,0.09,-0.02
49.25294899940491,-0.06,0.11,-0.02
49.255128145217896,-0.05,0.14,-0.01
49.25793099403381,-0.04,0.13,-0.01
49.25971007347107,-0.04,0.1,-0.01
49.31249809265137,-0.03,0.02,-0.01
49.31938290596008,-0.03,-0.06,0.01
49.323304891586304,-0.01,-0.11,0.01
49.327306032180786,0.0,-0.09,0.01
49.33528804779053,0.01,0.0,0.0
49.340954065322876,0.07,0.1,-0.04
49.34499907493591,0.07,0.19,-0.07
49.352591037750244,0.0,0.21,-0.1
49.35721206665039,-0.03,0.1,-0.08
49.36397194862366,-0.04,0.02,-0.03
49.41167712211609,-0.02,-0.03,0.0
49.415011167526245,-0.01,-0.02,0.02
49.41945290565491,-0.02,0.04,0.0
49.42254400253296,-0.04,0.1,-0.02
49.42534399032593,-0.06,0.17,-0.02
49.42858910560608,-0.08,0.22,0.0
49.43270301818848,-0.1,0.21,0.0
49.43549108505249,-0.11,0.15,0.01
49.43917918205261,-0.11,0.07,0.05
49.44185996055603,-0.09,0.01,0.05
49.479203939437866,-0.06,-0.01,0.05
49.48269701004028,-0.03,-0.01,0.02
49.48519015312195,-0.01,-0.02,0.0
49.48825001716614,0.01,-0.02,-0.03
49.490461111068726,0.02,-0.02,-0.04
49.49285912513733,0.03,-0.02,-0.04
49.495243072509766,0.03,-0.02,-0.03
49.49996900558472,0.03,-0.03,-0.01
49.50225806236267,0.03,-0.03,0.0
49.50481820106506,0.03,-0.02,0.01
49.538045167922974,0.02,-0.01,0.01
49.54008507728577,0.02,-0.01,0.01
49.541585206985474,0.01,0.0,0.0
49.54355311393738,0.01,-0.01,0.0
49.54599118232727,0.0,-0.01,0.0
49.54977297782898,-0.01,-0.02,0.0
49.55198693275452,-0.02,-0.03,0.0
49.553869009017944,-0.02,-0.03,0.0
49.5550000667572,-0.02,-0.02,0.0
49.567447900772095,-0.03,0.0,0.01
49.59410119056702,-0.05,-0.01,0.01
49.596214056015015,-0.05,0.0,0.01
49.599231004714966,-0.04,0.01,0.01
49.601020097732544,-0.03,0.0,0.01
49.6178719997406,-0.01,0.0,0.01
49.61963200569153,0.02,0.0,0.01
49.62150311470032,0.03,-0.01,0.01
49.623955965042114,0.05,-0.01,0.0
49.62618899345398,0.06,-0.01,0.0
49.62887907028198,0.06,-0.01,0.01
49.654027223587036,0.06,0.0,0.01
49.65619921684265,0.06,0.02,0.02
49.658268213272095,0.06,0.04,0.02
49.66008806228638,0.06,0.05,0.03
49.6618869304657,0.06,0.06,0.02
49.665229082107544,0.07,0.07,0.02
49.6676230430603,0.07,0.1,0.02
49.669214963912964,0.08,0.14,0.02
49.670897006988525,0.1,0.18,0.03
49.67255997657776,0.14,0.23,0.04
49.714349031448364,0.17,0.3,0.06
49.72094702720642,0.19,0.41,0.03
49.724756956100464,0.2,0.52,0.07
49.73016810417175,0.24,0.61,0.1
49.73535990715027,0.29,0.66,0.09
49.74046587944031,0.34,0.64,0.09
49.7442581653595,0.38,0.55,0.1
49.75030493736267,0.38,0.44,0.1
49.75348496437073,0.36,0.4,0.07
49.7579391002655,0.35,0.36,0.03
49.806090116500854,0.35,0.24,0.0
49.80939698219299,0.38,0.02,-0.02
49.81184101104736,0.44,-0.26,-0.03
49.81604313850403,0.53,-0.58,-0.01
49.82002902030945,0.59,-1.01,0.03
49.82340598106384,0.6,-1.4,0.07
49.827476024627686,0.55,-1.64,0.04
49.83113217353821,0.16,-1.22,-0.1
49.83479309082031,0.18,-1.13,-0.1
49.8381450176239,0.17,-0.82,-0.09
49.88675308227539,0.17,-0.56,-0.06
49.88941788673401,0.15,-0.3,-0.03
49.892122983932495,0.16,-0.15,0.0
49.89529013633728,0.15,0.01,0.03
49.90102410316467,0.11,0.14,0.03
49.90311312675476,0.1,0.5,0.01
49.90565896034241,0.04,0.95,-0.01
49.90905213356018,0.11,1.02,0.03
49.911683082580566,0.05,0.1,-0.05
49.91726207733154,-0.1,-0.5,-0.04
49.94814419746399,-0.13,-0.82,0.26
49.95116710662842,-0.27,-0.64,0.12
49.95329999923706,-0.22,-0.24,0.15
49.957496881484985,-0.13,-0.41,0.1
49.960607051849365,-0.18,-0.3,0.1
49.96341109275818,-0.21,-0.09,0.11
49.96768808364868,-0.22,0.17,0.07
49.97007608413696,-0.19,0.36,0.02
49.97282910346985,-0.17,0.5,0.01
49.97650694847107,-0.17,0.47,0.05
50.01137709617615,-0.16,0.14,0.04
50.01825499534607,-0.18,0.01,-0.04
50.02300190925598,-0.22,-0.05,-0.18
50.02863097190857,-0.26,-0.04,-0.33
50.033929109573364,-0.25,-0.09,-0.44
50.038419008255005,-0.25,-0.1,-0.5
50.04228401184082,-0.23,-0.06,-0.51
50.047528982162476,-0.23,-0.23,-0.52
50.051661014556885,-0.26,-0.39,-0.48
50.05518412590027,-0.23,-0.35,-0.41
50.10919690132141,-0.17,-0.24,-0.36
50.11773419380188,-0.11,-0.1,-0.3
50.12142205238342,-0.08,0.07,-0.28
50.124906063079834,-0.07,0.2,-0.31
50.13676309585571,-0.08,0.25,-0.27
50.13945508003235,-0.07,0.19,-0.15
50.1426100730896,-0.08,0.16,-0.07
50.14658188819885,-0.1,0.1,-0.05
50.15004801750183,-0.14,0.04,-0.1
50.152530908584595,-0.15,0.02,-0.14
50.19143104553223,-0.15,0.02,-0.16
50.19415497779846,-0.14,0.04,-0.15
50.19802689552307,-0.07,0.11,-0.12
50.20205807685852,0.01,0.15,-0.07
50.205127000808716,0.09,0.16,-0.04
50.21882200241089,0.12,0.21,-0.04
50.22089219093323,0.12,0.22,-0.06
50.22344708442688,0.11,0.19,-0.08
50.22636914253235,0.11,0.12,-0.1
50.22839713096619,0.11,0.05,-0.14
50.27386212348938,0.1,0.01,-0.15
50.27895402908325,0.1,-0.03,-0.13
50.28384709358215,0.12,-0.08,-0.05
50.288727045059204,0.13,-0.12,0.05
50.29321599006653,0.15,-0.18,0.09
50.29881501197815,0.15,-0.23,0.09
50.30249309539795,0.13,-0.24,0.09
50.30652594566345,0.11,-0.27,0.1
50.31864094734192,0.11,-0.35,0.12
50.3221971988678,0.1,-0.43,0.14
50.36937117576599,0.07,-0.49,0.16
50.37255907058716,-0.01,-0.9,0.16
50.37571597099304,-0.06,-0.92,0.13
50.37877607345581,-0.06,-0.7,0.12
50.382325887680054,-0.05,-0.5,0.13
50.38627219200134,-0.04,-0.36,0.14
50.389374017715454,-0.07,-0.22,0.12
50.392143964767456,-0.11,-0.1,0.1
50.39581608772278,-0.13,-0.09,0.09
50.4001681804657,-0.09,-0.11,0.06
50.43993592262268,-0.05,-0.02,0.04
50.4429190158844,-0.01,0.04,0.02
50.446322202682495,0.02,0.07,0.02
50.450077056884766,0.05,0.07,0.02
50.4524450302124,0.06,0.02,0.0
50.45606303215027,0.07,-0.03,-0.03
50.458333015441895,0.07,-0.06,-0.05
50.46046710014343,0.07,-0.06,-0.06
50.46302390098572,0.07,-0.02,-0.06
50.46727108955383,0.06,0.01,-0.06
50.4970920085907,0.07,-0.01,-0.06
50.50013089179993,0.09,-0.01,-0.04
50.50233507156372,0.1,-0.03,-0.01
50.505290031433105,0.11,-0.05,0.01
50.50748419761658,0.11,-0.06,0.01
50.50991702079773,0.1,-0.08,-0.02
50.51252508163452,0.09,-0.08,-0.03
50.51657509803772,0.09,-0.08,-0.01
50.518559217453,0.08,-0.07,-0.02
50.533990144729614,0.06,-0.04,-0.04
50.56233096122742,0.05,-0.01,-0.07
50.56788110733032,0.03,0.01,-0.08
50.5701470375061,0.02,0.03,-0.08
50.57217502593994,0.01,0.04,-0.07
50.57490420341492,0.02,-0.03,-0.06
50.57696318626404,0.03,-0.09,-0.06
50.57923102378845,0.05,-0.18,-0.06
50.58298301696777,0.06,-0.25,-0.04
50.58545804023743,0.06,-0.24,-0.02
50.599255084991455,0.04,-0.22,-0.03
50.62369894981384,0.01,-0.15,0.01
50.6263370513916,-0.01,-0.11,-0.02
50.628259897232056,-0.03,-0.05,-0.05
50.63155198097229,-0.04,0.0,-0.04
50.634318113327026,-0.06,0.04,-0.04
50.63852500915527,-0.07,0.04,-0.05
50.643146991729736,-0.08,0.02,-0.05
50.6503541469574,-0.09,-0.02,-0.03
50.65416502952576,-0.1,-0.02,0.0
50.65810203552246,-0.1,0.0,0.01
50.70942401885986,-0.11,0.02,0.02
50.71329188346863,-0.11,-0.01,0.02
50.71906113624573,-0.1,-0.02,0.0
50.72245407104492,-0.07,-0.02,-0.02
50.726625204086304,-0.04,-0.02,-0.04
50.730709075927734,-0.02,-0.02,-0.05
50.73607897758484,-0.01,-0.01,-0.05
50.73925518989563,-0.01,-0.01,-0.04
50.74209904670715,0.0,-0.05,-0.04
50.750405073165894,0.0,-0.1,-0.05
50.78725600242615,0.0,-0.15,-0.07
50.789952993392944,0.0,-0.21,-0.09
50.792179107666016,-0.01,-0.23,-0.09
50.79562306404114,-0.02,-0.23,-0.08
50.79920792579651,-0.03,-0.21,-0.06
50.80189919471741,-0.03,-0.18,-0.06
50.804972887039185,-0.02,-0.17,-0.08
50.80798888206482,-0.01,-0.21,-0.1
50.81083416938782,0.01,-0.37,-0.13
50.81510090827942,0.05,-0.42,-0.16
50.85111904144287,0.08,-0.44,-0.17
50.85375714302063,0.09,-0.45,-0.17
50.85573220252991,0.1,-0.41,-0.16
50.85827422142029,0.11,-0.35,-0.14
50.86103892326355,0.12,-0.32,-0.14
50.86434817314148,0.13,-0.24,-0.13
50.867218017578125,0.13,-0.17,-0.12
50.86950087547302,0.12,-0.13,-0.13
50.884536027908325,0.12,-0.12,-0.15
50.88658809661865,0.1,-0.07,-0.2
50.917214155197144,0.08,-0.04,-0.2
50.91942620277405,0.07,-0.04,-0.18
50.921836137771606,0.05,-0.05,-0.18
50.9247260093689,0.03,-0.08,-0.16
50.9273099899292,0.01,-0.14,-0.13
50.93040108680725,-0.01,-0.19,-0.08
50.933719873428345,-0.03,-0.28,-0.06
50.93623089790344,-0.03,-0.38,-0.03
50.950194120407104,-0.01,-0.49,0.01
50.95232796669006,-0.11,-0.27,0.03
50.977859020233154,-0.18,-0.15,-0.06
50.980231046676636,-0.15,-0.1,-0.05
50.98312497138977,-0.12,0.03,-0.02
50.985509157180786,-0.16,0.23,0.03
51.00063920021057,-0.26,0.42,0.06
51.00265097618103,-0.32,0.49,0.06
51.00547194480896,-0.31,0.48,0.05
51.00786995887756,-0.23,0.39,0.04
51.01033806800842,-0.12,0.26,0.03
51.0135772228241,-0.04,0.19,0.01
51.03745198249817,-0.01,0.21,0.0
51.03935217857361,0.0,0.3,-0.01
51.0410258769989,0.0,0.42,0.01
51.044087171554565,0.0,0.53,0.08
51.04612708091736,0.08,0.35,0.1
51.04923701286316,0.14,0.25,0.13
51.050889015197754,0.17,0.23,0.12
51.07040619850159,0.21,0.24,0.08
51.07559108734131,0.25,0.32,0.03
51.080979108810425,0.31,0.32,-0.01
51.13396501541138,0.37,0.18,-0.06
51.13919520378113,0.39,0.15,-0.08
51.14313292503357,0.34,0.44,0.0
51.149576902389526,0.19,1.31,0.06
51.15433406829834,0.05,2.29,0.18
51.15779399871826,-0.01,2.78,0.28
51.169363021850586,-0.05,2.85,0.31
51.1730260848999,-0.06,2.6,0.29
51.17768216133118,-0.01,2.09,0.21
51.18101501464844,0.09,1.47,0.09
51.21881890296936,0.21,0.3,-0.01
51.22186207771301,0.18,0.1,-0.09
51.225091218948364,0.17,0.08,-0.05
51.22819495201111,0.17,0.13,0.0
51.23147892951965,0.15,0.19,0.01
51.23560118675232,0.11,0.19,0.03
51.23823308944702,0.07,0.15,0.06
51.25051712989807,0.04,0.05,0.08
51.25391411781311,0.01,-0.06,0.1
51.25686287879944,-0.04,-0.15,0.1
51.28900504112244,-0.1,-0.15,0.08
51.2910430431366,-0.14,-0.09,0.05
51.293636083602905,-0.12,0.04,0.0
51.29608988761902,-0.07,0.12,-0.07
51.30007290840149,-0.04,0.16,-0.11
51.302834033966064,-0.03,0.15,-0.12
51.31762194633484,-0.05,0.1,-0.13
51.3196120262146,-0.08,0.0,-0.13
51.32303309440613,-0.11,-0.05,-0.12
51.325268030166626,-0.13,-0.05,-0.11
51.353503942489624,-0.15,-0.02,-0.11
51.356096029281616,-0.16,0.01,-0.12
51.35841202735901,-0.15,-0.02,-0.12
51.36123013496399,-0.12,-0.09,-0.12
51.3649640083313,-0.07,-0.15,-0.12
51.367937088012695,-0.01,-0.18,-0.1
51.3698251247406,0.04,-0.18,-0.08
51.383809089660645,0.07,-0.2,-0.06
51.386224031448364,0.06,-0.23,-0.04
51.38857388496399,0.04,-0.27,-0.02
51.41313815116882,0.0,-0.26,-0.01
51.41650700569153,-0.01,-0.21,0.0
51.418254137039185,-0.01,-0.13,-0.01
51.4207079410553,-0.02,-0.06,-0.01
51.42351412773132,-0.02,-0.05,-0.01
51.424968957901,-0.02,-0.05,-0.02
51.42691206932068,0.0,-0.06,-0.03
51.429343938827515,0.04,-0.09,-0.03
51.433303117752075,0.09,-0.09,-0.02
51.435158014297485,0.11,-0.11,-0.01
51.469902992248535,0.12,-0.16,-0.01
51.471877098083496,0.15,-0.16,-0.02
51.474133014678955,0.18,-0.09,-0.03
51.476372957229614,0.2,-0.04,-0.02
51.47873091697693,0.16,-0.1,-0.01
51.483784914016724,0.13,-0.04,-0.01
51.485421895980835,-0.01,-0.54,0.01
51.49968600273132,-0.08,-0.5,0.04
51.50124406814575,-0.1,-0.5,0.05
51.50384020805359,-0.14,-0.47,0.03
51.52377200126648,-0.19,-0.4,0.0
51.52538299560547,-0.16,-0.16,-0.02
51.52682709693909,-0.1,-0.04,-0.04
51.52922987937927,-0.13,-0.02,-0.06
51.533369064331055,-0.16,0.02,-0.06
51.534910917282104,-0.16,0.05,-0.06
51.5534930229187,-0.21,-0.11,-0.05
51.55805206298828,-0.23,-0.03,-0.03
51.561854124069214,-0.15,0.22,-0.01
51.56822991371155,-0.05,0.42,0.0
51.62296795845032,-0.03,0.48,0.0
51.62687420845032,0.01,0.44,0.01
51.63131809234619,0.06,0.36,0.03
51.637187004089355,0.08,0.29,0.02
51.64113807678223,0.1,0.21,-0.02
51.65056800842285,0.12,0.19,-0.05
51.6536910533905,0.14,0.27,-0.03
51.65690803527832,0.17,0.48,0.02
51.65978407859802,0.25,0.83,0.08
51.66410708427429,0.37,1.37,0.13
51.7012779712677,0.43,1.03,0.09
51.704572916030884,0.46,0.92,-0.06
51.70710587501526,0.39,0.75,-0.25
51.709892988204956,0.26,0.47,-0.45
51.714054107666016,0.1,0.31,-0.59
51.71796107292175,-0.01,0.13,-0.67
51.72056317329407,0.02,0.0,-0.69
51.734463930130005,0.03,0.14,-0.59
51.73739504814148,0.06,0.25,-0.46
51.74027109146118,0.1,0.25,-0.32
51.76952004432678,0.0,0.59,-0.2
51.77230620384216,-0.2,0.1,-0.16
51.774380922317505,-0.22,-0.04,-0.15
51.77738404273987,-0.06,0.06,-0.1
51.77988791465759,0.03,0.03,-0.04
51.78390717506409,0.02,0.02,-0.08
51.786214113235474,-0.05,0.02,-0.11
51.80088710784912,-0.07,0.05,-0.13
51.80309700965881,-0.07,0.05,-0.13
51.804545164108276,-0.08,-0.02,-0.15
51.83405518531799,-0.09,-0.1,-0.19
51.83652997016907,-0.07,-0.16,-0.2
51.838770151138306,-0.03,-0.28,-0.21
51.842281103134155,-0.01,-0.25,-0.32
51.844929933547974,0.0,-0.1,-0.44
51.84791588783264,0.04,0.11,-0.51
51.85042905807495,0.1,0.23,-0.51
51.853262186050415,0.13,0.25,-0.48
51.85521912574768,0.14,0.17,-0.47
51.85760188102722,0.09,-0.01,-0.48
51.883968114852905,0.0,-0.17,-0.52
51.88575506210327,-0.02,-0.05,-0.52
51.88735008239746,-0.05,0.01,-0.48
51.889880895614624,-0.12,-0.09,-0.47
51.89279818534851,-0.1,0.06,-0.43
51.894631147384644,-0.1,0.15,-0.38
51.89765191078186,-0.07,0.21,-0.34
51.900416135787964,-0.03,0.28,-0.33
51.90271306037903,-0.02,0.24,-0.36
51.91600298881531,-0.01,0.24,-0.36
51.938799142837524,-0.05,0.11,-0.35
51.94133400917053,-0.13,-0.04,-0.28
51.94319701194763,-0.19,-0.17,-0.23
51.94580388069153,-0.13,-0.31,-0.19
51.94989895820618,0.06,-0.19,-0.15
51.95223808288574,0.26,-0.21,-0.06
51.96706414222717,0.31,-0.42,0.02
51.9686119556427,0.24,-0.4,-0.05
51.97140192985535,0.27,-0.35,-0.05
51.972825050354004,0.35,-0.34,-0.05
52.009377002716064,0.43,-0.41,-0.05
52.015095949172974,0.45,-0.67,0.0
52.01991510391235,0.43,-1.03,0.04
52.02432703971863,0.52,-1.34,0.03
52.0369131565094,0.48,-1.5,-0.12
52.04059600830078,0.32,-1.62,-0.18
52.0457398891449,0.2,-0.79,-0.15
52.05053400993347,0.01,-0.65,0.0
52.055397033691406,-0.11,-0.12,0.08
52.05980706214905,-0.19,0.22,0.11
52.109116077423096,-0.29,0.37,0.12
52.11570620536804,-0.38,0.37,0.12
52.12168908119202,-0.48,0.43,0.09
52.126063108444214,-0.56,0.63,0.08
52.13616490364075,-0.56,1.05,0.07
52.13955903053284,-0.46,1.59,0.04
52.14446711540222,-0.33,2.09,0.03
52.14950203895569,-0.21,2.5,-0.01
52.15411019325256,-0.13,1.5,-0.09
52.1599440574646,-0.28,0.36,-0.21
52.21336388587952,-0.27,-0.04,-0.35
52.21967816352844,-0.12,-0.14,-0.42
52.22430109977722,0.13,-0.02,-0.44
52.2298629283905,0.17,-0.21,-0.43
52.23758912086487,0.16,-0.3,-0.37
52.24259805679321,0.13,-0.26,-0.28
52.24770188331604,0.08,-0.16,-0.19
52.2527391910553,0.0,-0.09,-0.13
52.256551027297974,-0.05,-0.06,-0.11
52.268959045410156,-0.08,-0.03,-0.1
52.328795194625854,-0.1,-0.01,-0.09
52.33541202545166,-0.11,0.0,-0.09
52.339072942733765,-0.13,0.01,-0.1
52.3446409702301,-0.15,0.0,-0.11
52.350435972213745,-0.15,-0.07,-0.11
52.35468888282776,-0.12,-0.14,-0.1
52.36030888557434,-0.09,-0.2,-0.07
52.36779499053955,-0.05,-0.25,-0.04
52.372803926467896,-0.03,-0.29,-0.01
52.376312017440796,-0.01,-0.31,0.0
52.4366250038147,0.04,-0.39,0.05
52.44114804267883,0.09,-0.45,0.1
52.44508719444275,0.15,-0.44,0.11
52.452118158340454,0.21,-0.34,0.11
52.455605030059814,0.23,-0.18,0.1
52.45987391471863,0.21,0.02,0.07
52.46600413322449,0.13,0.21,0.04
52.47054314613342,0.01,0.3,0.01
52.47402215003967,-0.17,0.08,0.0
52.48539400100708,-0.17,-0.03,-0.04
52.53819012641907,-0.13,-0.04,-0.06
52.54187321662903,-0.12,-0.05,-0.07
52.54457116127014,-0.13,-0.05,-0.08
52.54850697517395,-0.13,-0.03,-0.08
52.55324721336365,-0.12,-0.02,-0.07
52.556077003479004,-0.1,-0.03,-0.06
52.559056997299194,-0.08,-0.05,-0.05
52.56766390800476,-0.07,-0.04,-0.05
52.57089900970459,-0.07,-0.03,-0.04
52.57372307777405,-0.06,0.0,-0.01
52.61085391044617,-0.07,-0.03,0.0
52.61477303504944,-0.09,-0.05,0.01
52.62080216407776,-0.09,-0.07,0.03
52.62352800369263,-0.08,-0.08,0.04
52.637706995010376,-0.07,-0.04,0.04
52.64091610908508,-0.06,0.01,0.06
52.643824100494385,-0.06,0.02,0.06
52.64606308937073,-0.06,0.02,0.06
52.648669958114624,-0.06,-0.01,0.05
52.652292013168335,-0.06,-0.03,0.06
52.68727087974548,-0.06,-0.04,0.07
52.69016098976135,-0.05,-0.06,0.08
52.692525148391724,-0.04,-0.06,0.07
52.6949360370636,-0.03,-0.05,0.05
52.6986939907074,-0.03,-0.05,0.04
52.70281195640564,-0.02,-0.06,0.02
52.7051899433136,-0.03,-0.06,0.01
52.70839500427246,-0.03,-0.06,0.0
52.710835218429565,-0.04,-0.06,-0.01
52.71401619911194,-0.06,-0.04,-0.01
52.74270796775818,-0.07,-0.03,-0.01
52.74437594413757,-0.06,-0.01,-0.01
52.74607491493225,-0.06,0.0,-0.01
52.74984002113342,-0.05,0.01,-0.02
52.751853227615356,-0.04,-0.01,-0.02
52.766749143600464,-0.04,-0.02,-0.03
52.76912808418274,-0.05,-0.03,-0.03
52.770793199539185,-0.05,-0.04,-0.02
52.77304005622864,-0.05,-0.03,-0.01
52.77567505836487,-0.06,-0.04,-0.01
52.800453901290894,-0.08,-0.05,-0.02
52.802356004714966,-0.09,-0.06,-0.04
52.803991079330444,-0.09,-0.08,-0.06
52.806742906570435,-0.1,-0.07,-0.08
52.80979895591736,-0.1,-0.06,-0.09
52.811383962631226,-0.09,-0.06,-0.09
52.814337968826294,-0.08,-0.05,-0.09
52.81676506996155,-0.06,-0.05,-0.1
52.81873393058777,-0.05,-0.04,-0.11
52.8325469493866,-0.03,-0.02,-0.11
52.86938810348511,-0.03,0.01,-0.09
52.873003005981445,-0.03,0.03,-0.08
52.87672710418701,-0.05,0.03,-0.08
52.882314920425415,-0.07,0.02,-0.09
52.88701105117798,-0.1,0.01,-0.1
52.8914270401001,-0.12,-0.01,-0.12
52.89513611793518,-0.15,-0.03,-0.13
52.90034604072571,-0.15,-0.06,-0.13
52.9037082195282,-0.14,-0.12,-0.13
52.9071249961853,-0.1,-0.15,-0.14
52.95653414726257,-0.06,-0.15,-0.16
52.959794998168945,-0.01,-0.13,-0.16
52.962157011032104,0.03,-0.1,-0.15
52.96608090400696,0.03,-0.08,-0.13
52.96983790397644,0.02,-0.02,-0.11
52.97286009788513,0.01,0.02,-0.11
52.97542214393616,0.0,0.08,-0.12
52.979345083236694,0.02,0.11,-0.12
52.983453035354614,0.02,0.1,-0.11
52.98609399795532,0.02,0.07,-0.09
53.02720499038696,0.01,0.04,-0.06
53.03369688987732,0.0,0.0,-0.03
53.03740906715393,0.0,-0.03,-0.01
53.04132604598999,0.01,-0.04,-0.01
53.0544068813324,0.01,-0.02,-0.01
53.05777096748352,0.01,0.01,-0.01
53.062087059020996,0.01,0.02,0.0
53.06584906578064,0.01,0.02,0.0
53.068023920059204,0.0,0.0,0.01
53.072046995162964,0.0,-0.02,0.02
53.12091422080994,-0.01,-0.02,0.03
53.12467694282532,-0.02,-0.04,0.04
53.12722706794739,-0.02,-0.05,0.04
53.130053997039795,-0.02,-0.05,0.04
53.13281798362732,-0.02,-0.06,0.03
53.135401010513306,-0.01,-0.06,0.02
53.13849997520447,-0.01,-0.05,0.02
53.140573024749756,-0.01,-0.04,0.01
53.1500198841095,-0.01,-0.04,0.01
53.151779890060425,-0.01,-0.04,0.0
53.18590188026428,-0.03,-0.07,-0.01
53.18938899040222,-0.05,-0.08,-0.01
53.19177317619324,-0.09,-0.11,-0.01
53.19485020637512,-0.11,-0.14,-0.02
53.19923210144043,-0.13,-0.18,-0.03
53.20344519615173,-0.15,-0.2,-0.04
53.205766916275024,-0.14,-0.19,-0.04
53.219372034072876,-0.12,-0.19,-0.04
53.222578048706055,-0.1,-0.19,-0.03
53.226792097091675,-0.06,-0.17,-0.03
53.275469064712524,-0.03,-0.14,-0.03
53.28052115440369,0.0,-0.11,-0.03
53.285747051239014,-0.01,-0.11,-0.03
