time,ax,ay,az,atotal
0.002113819122314453,4.28,6.45,0.47,7.75
0.08793878555297852,4.17,6.27,0.26,7.53
0.08950185775756836,3.99,5.98,-0.07,7.18
0.09987592697143555,3.75,4.83,-0.81,6.16
0.10173702239990234,2.88,4.25,-1.53,5.35
0.11404800415039062,1.92,3.7,-2.23,4.72
0.11656785011291504,0.87,3.2,-2.65,4.24
0.13031673431396484,-0.26,2.77,-2.96,4.06
0.13260293006896973,-1.36,2.13,-3.09,3.99
0.1464548110961914,-2.62,1.1,-2.75,3.95
0.14854693412780762,-4.38,-0.37,-2.7,5.15
0.23512983322143555,-4.98,-1.45,-2.33,5.68
0.23661494255065918,-5.76,-2.52,-1.83,6.54
0.24703073501586914,-6.1,-3.39,-1.35,7.1
0.24899888038635254,-6.08,-3.94,-1.02,7.31
0.26337099075317383,-5.81,-4.17,-0.9,7.2
0.26518988609313965,-5.91,-4.31,-1.39,7.44
0.27968287467956543,-5.34,-3.88,-1.7,6.81
0.2815868854522705,-5.17,-3.4,-2.05,6.51
0.2962808609008789,-4.93,-2.86,-2.22,6.11
0.2984888553619385,-4.37,-2.06,-2.17,5.29
0.38274097442626953,-3.81,-1.53,-2.12,4.62
0.3842658996582031,-2.92,-1.39,-1.82,3.71
0.40007495880126953,-1.88,-1.56,-1.32,2.77
0.40200185775756836,-1.1,-1.29,-0.84,1.89
0.4132528305053711,-0.12,-1.37,-0.17,1.38
0.41503286361694336,0.62,-1.19,0.49,1.42
0.429595947265625,1.6,-1.24,1.1,2.3
0.4313168525695801,2.08,-1.62,1.42,2.99
0.4461698532104492,2.67,-3.29,1.54,4.5
0.44797492027282715,2.67,-4.47,1.78,5.5
0.5321059226989746,3.02,-5.3,2.21,6.48
0.5335869789123535,2.47,-5.77,2.5,6.75
0.5498948097229004,2.01,-5.39,2.59,6.3
0.5517089366912842,1.76,-4.77,2.73,5.77
0.5632598400115967,1.35,-3.65,2.65,4.7
0.5649948120117188,1.12,-2.33,2.63,3.68
0.5796008110046387,1.28,-0.88,2.67,3.08
0.5813679695129395,1.94,0.46,2.58,3.26
0.5961039066314697,2.64,1.51,2.33,3.83
0.5980839729309082,3.15,2.36,1.86,4.35
0.6813788414001465,3.62,3.15,1.43,5.0
0.6829259395599365,3.85,3.81,1.0,5.5
0.6998467445373535,3.99,4.32,0.7,5.92
0.7015948295593262,4.06,4.57,0.48,6.13
0.7132918834686279,3.92,4.94,0.2,6.3
0.7150497436523438,3.69,5.31,0.13,6.46
0.7297568321228027,3.56,5.62,-0.07,6.65
0.7316670417785645,3.32,5.66,-0.31,6.56
0.7462010383605957,2.9,5.48,-0.52,6.22
0.7480158805847168,2.37,5.11,-0.73,5.67
0.8318488597869873,1.73,4.57,-0.85,4.95
0.8333568572998047,1.07,4.08,-0.9,4.31
0.8499338626861572,0.45,3.64,-0.96,3.79
0.8517417907714844,0.01,3.32,-0.84,3.42
0.8632259368896484,-1.4,2.43,-0.94,2.95
0.8650317192077637,-3.0,1.34,-1.07,3.45
0.8795747756958008,-3.57,0.72,-1.3,3.86
0.8813300132751465,-4.07,-0.2,-1.64,4.39
0.8961508274078369,-4.34,-1.04,-1.65,4.75
0.8980507850646973,-5.0,-1.93,-1.53,5.57
0.9128439426422119,-5.5,-2.57,-1.1,6.16
0.996574878692627,-5.75,-2.94,-0.82,6.5
0.9981470108032227,-5.76,-3.06,-0.84,6.57
1.0166938304901123,-5.54,-2.91,-0.98,6.33
1.0187628269195557,-5.13,-2.7,-1.03,5.88
1.0299468040466309,-4.63,-2.73,-1.06,5.47
1.0323388576507568,-4.15,-3.07,-1.22,5.3
1.0463578701019287,-3.61,-3.65,-1.29,5.29
1.0482509136199951,-3.1,-4.37,-1.16,5.48
1.0627360343933105,-2.4,-4.87,-0.8,5.48
1.064316749572754,-1.69,-4.52,-0.25,4.83
1.1484088897705078,-1.02,-3.98,0.33,4.12
1.1498868465423584,-0.31,-3.82,0.87,3.93
1.1665959358215332,0.4,-3.81,1.47,4.1
1.1685447692871094,0.81,-3.61,1.93,4.17
1.1799328327178955,1.0,-3.1,2.05,3.84
1.1816978454589844,0.95,-2.25,1.93,3.11
1.196401834487915,0.83,-1.74,1.9,2.7
1.1983058452606201,0.79,-1.46,2.17,2.73
1.212951898574829,0.94,-1.27,2.33,2.81
1.2145657539367676,1.24,-0.87,2.33,2.77
1.2977638244628906,1.51,-0.31,2.23,2.71
1.299232006072998,2.0,1.01,1.86,2.91
1.316882848739624,2.17,1.62,1.79,3.24
1.3188090324401855,2.38,2.27,1.69,3.69
1.3299298286437988,2.7,2.97,1.59,4.31
1.3315749168395996,3.01,3.71,1.49,5.0
1.3464460372924805,3.3,4.33,1.32,5.6
1.3482799530029297,3.52,4.79,1.14,6.05
1.3628158569335938,3.71,5.15,0.96,6.41
1.3645508289337158,3.82,5.39,0.82,6.65
1.4480500221252441,3.79,5.49,0.67,6.7
1.4495398998260498,3.62,5.39,0.52,6.51
1.4668588638305664,3.33,5.22,0.28,6.19
1.4687018394470215,2.98,5.07,-0.02,5.88
1.479921817779541,2.58,4.88,-0.32,5.52
1.481679916381836,2.11,4.69,-0.6,5.17
1.4963419437408447,1.52,4.29,-0.85,4.63
1.4982218742370605,0.71,3.58,-1.17,3.83
1.5129270553588867,0.28,2.67,-1.3,2.98
1.5145609378814697,-1.74,1.74,-1.75,3.01
1.6039700508117676,-2.41,0.85,-1.81,3.13
1.6053810119628906,-3.57,-0.22,-1.87,4.03
1.6170377731323242,-4.46,-0.97,-1.72,4.87
1.618992805480957,-5.09,-1.71,-1.5,5.57
1.629951000213623,-5.75,-2.16,-1.32,6.28
1.6317110061645508,-5.93,-2.83,-1.06,6.65
1.6464309692382812,-5.89,-3.54,-1.15,6.96
1.6482248306274414,-5.65,-3.77,-1.79,7.02
1.6627779006958008,-5.52,-3.49,-1.91,6.8
1.6644740104675293,-5.27,-3.11,-2.05,6.45
1.7473487854003906,-4.63,-2.74,-2.22,5.82
1.7488489151000977,-3.91,-2.49,-2.31,5.17
1.76690673828125,-3.05,-2.79,-2.15,4.65
1.7687978744506836,-2.4,-3.13,-1.63,4.26
1.779939889907837,-1.89,-3.11,-0.97,3.76
1.7816908359527588,-1.28,-2.79,-0.37,3.09
1.7963528633117676,-0.59,-2.49,0.2,2.56
1.7980327606201172,0.19,-2.43,0.67,2.52
1.8129358291625977,0.91,-2.63,1.07,2.98
1.8146018981933594,1.46,-3.14,1.43,3.74
1.8990287780761719,1.99,-3.84,1.68,4.63
1.9004907608032227,2.4,-4.59,1.93,5.52
1.9168877601623535,2.71,-4.99,2.18,6.08
1.9186139106750488,3.02,-5.01,2.32,6.29
1.9299540519714355,3.29,-4.59,2.33,6.1
1.9316949844360352,3.35,-3.8,2.14,5.49
1.9465279579162598,3.26,-2.72,1.89,4.64
1.9481749534606934,3.01,-1.46,1.78,3.78
1.962852954864502,2.88,-0.23,1.9,3.45
1.9646058082580566,2.9,0.92,2.09,3.69
2.0477678775787354,3.1,1.93,2.05,4.18
2.049221992492676,3.43,2.8,1.85,4.79
2.0667619705200195,3.76,3.52,1.59,5.39
2.0686068534851074,4.18,4.35,1.02,6.11
2.0800857543945312,4.31,4.66,0.67,6.38
2.0819387435913086,4.38,4.98,0.26,6.63
2.0964879989624023,4.31,5.13,-0.07,6.7
2.0982718467712402,4.13,5.32,-0.36,6.74
2.112921714782715,3.8,5.46,-0.57,6.67
2.114593982696533,3.36,5.38,-0.74,6.38
2.1991288661956787,2.73,4.98,-0.82,5.73
2.2007248401641846,1.9,4.39,-0.89,4.86
2.217108726501465,0.95,3.74,-0.96,3.97
2.2188339233398438,0.03,3.23,-1.05,3.39
2.2300539016723633,-0.65,2.57,-1.19,2.9
2.231682777404785,-1.21,2.12,-1.23,2.73
2.246440887451172,-1.87,1.53,-1.21,2.7
2.248203754425049,-2.36,1.12,-0.96,2.78
2.2628979682922363,-3.29,0.76,-0.88,3.48
2.264638900756836,-4.09,0.33,-1.07,4.24
2.3480167388916016,-4.85,-0.27,-1.4,5.05
2.349483013153076,-5.51,-0.93,-1.59,5.8
2.3668270111083984,-5.98,-1.49,-1.86,6.43
2.3686869144439697,-6.13,-2.24,-2.08,6.84
2.3800148963928223,-6.03,-2.95,-2.0,7.0
2.3815648555755615,-5.75,-3.54,-1.88,7.0
2.396270751953125,-5.26,-4.02,-1.94,6.89
2.398247718811035,-4.5,-4.25,-2.13,6.54
2.4139509201049805,-3.61,-3.95,-2.42,5.87
2.4148378372192383,-3.46,-2.54,-2.46,4.94
2.4982247352600098,-2.81,-2.67,-1.61,4.19
2.4997687339782715,-1.83,-2.95,-0.82,3.56
2.51669979095459,-0.93,-2.78,-0.15,2.93
2.518375873565674,0.12,-2.13,0.62,2.22
2.5301098823547363,1.15,-2.12,1.19,2.68
2.53226375579834,2.06,-2.61,1.67,3.72
2.5465049743652344,2.8,-3.18,1.99,4.68
2.5482678413391113,2.96,-3.62,2.3,5.21
2.562905788421631,3.01,-3.69,2.52,5.38
2.5646920204162598,2.64,-3.26,2.43,4.84
2.6474838256835938,1.82,-2.11,2.07,3.47
2.6490249633789062,1.53,-1.72,2.37,3.3
2.666792869567871,1.11,-1.22,2.67,3.13
2.6685538291931152,0.94,-0.85,2.79,3.06
2.6800038814544678,0.88,-0.6,2.69,2.89
2.6816399097442627,0.9,-0.34,2.51,2.68
2.6963858604431152,1.07,0.12,2.39,2.62
2.6980819702148438,1.28,0.7,2.35,2.76
2.7129697799682617,1.46,1.41,2.3,3.06
2.714733839035034,1.71,2.32,2.16,3.6
2.7969307899475098,2.16,3.32,1.9,4.39
2.7985188961029053,2.53,4.22,1.47,5.13
2.817617893218994,2.75,4.83,1.08,5.66
2.8194518089294434,2.75,5.68,0.68,6.34
2.8303117752075195,3.13,5.81,0.46,6.61
2.83231782913208,3.19,5.91,-0.32,6.72
2.8468379974365234,3.19,5.92,-0.39,6.73
2.848529815673828,2.84,5.2,-1.12,6.02
2.862898826599121,2.5,4.76,-1.43,5.56
2.8645949363708496,1.93,4.23,-1.76,4.97
2.9475460052490234,1.18,3.69,-1.96,4.34
2.9491429328918457,0.32,3.17,-1.97,3.74
2.967665910720825,-0.71,2.56,-1.95,3.29
2.969666004180908,-1.8,1.73,-1.8,3.07
2.9804699420928955,-2.91,0.63,-1.72,3.43
2.9826228618621826,-3.04,-0.53,-1.45,3.4
2.996644973754883,-5.38,-2.04,-1.45,5.93
2.9984350204467773,-5.2,-2.58,-0.8,5.85
3.012979030609131,-5.38,-3.15,-0.47,6.25
3.01476788520813,-5.72,-3.4,-0.52,6.67
3.0976710319519043,-5.57,-3.48,-0.73,6.6
3.099271774291992,-5.4,-3.43,-1.08,6.48
3.117543935775757,-5.21,-3.72,-1.46,6.56
3.1194987297058105,-4.9,-3.86,-1.73,6.47
3.130462884902954,-4.61,-3.73,-1.95,6.24
3.132253885269165,-4.05,-3.7,-2.22,5.91
3.14688777923584,-3.25,-4.06,-2.39,5.72
3.148705005645752,-2.71,-4.58,-2.1,5.72
3.1631438732147217,-2.56,-4.5,-1.19,5.31
3.1652908325195312,-2.41,-3.75,-0.29,4.46
3.2487449645996094,-1.81,-2.83,0.28,3.37
3.2503600120544434,-1.0,-2.18,0.71,2.5
3.267606735229492,-0.35,-2.12,1.05,2.39
3.269680976867676,1.05,-3.07,1.24,3.47
3.2804527282714844,1.63,-3.54,1.32,4.11
3.282409906387329,2.03,-3.82,1.37,4.53
3.2967588901519775,2.33,-3.75,1.45,4.64
3.298961877822876,2.53,-3.25,1.62,4.42
3.3132729530334473,2.61,-2.42,1.7,3.94
3.315152883529663,2.73,-1.33,1.63,3.44
3.4008307456970215,2.75,-0.04,1.42,3.09
3.4023938179016113,2.9,1.18,1.28,3.38
3.4143009185791016,3.03,2.28,1.32,4.01
3.4163107872009277,3.2,2.97,1.29,4.55
3.430177927017212,3.46,3.52,1.18,5.07
3.431936740875244,3.74,4.03,1.08,5.6
3.4465999603271484,3.97,4.34,0.89,5.94
3.448671817779541,4.09,4.49,0.64,6.1
3.463336944580078,4.09,4.76,0.41,6.28
3.4653918743133545,4.27,4.86,0.16,6.47
3.5503628253936768,4.2,4.96,-0.15,6.5
3.5517578125,3.98,5.16,-0.39,6.52
3.566633939743042,3.5,5.17,-0.38,6.25
3.568521022796631,2.93,4.96,-0.44,5.77
3.5800347328186035,2.37,4.49,-0.62,5.11
3.581624984741211,1.76,3.83,-0.87,4.3
3.5964250564575195,0.98,3.21,-1.01,3.5
3.5980567932128906,0.13,2.49,-1.01,2.69
3.6129038333892822,-0.79,1.54,-0.97,1.98
3.61476993560791,-2.75,0.23,-0.94,2.91
3.698802947998047,-3.58,-0.08,-0.93,3.69
3.7002809047698975,-4.25,-0.3,-1.02,4.38
3.71684193611145,-4.76,-0.64,-1.15,4.93
3.7186269760131836,-4.95,-1.36,-1.12,5.25
3.729956865310669,-5.52,-1.99,-1.12,5.97
3.731534004211426,-5.49,-3.07,-0.99,6.36
3.7464418411254883,-5.42,-3.81,-1.15,6.72
3.7482337951660156,-5.23,-4.06,-1.5,6.78
3.762955904006958,-4.98,-3.87,-1.84,6.56
3.7647879123687744,-4.81,-3.41,-2.23,6.3
3.8482649326324463,-4.28,-2.53,-2.38,5.51
3.849792003631592,-3.96,-1.66,-2.23,4.83
3.8667469024658203,-3.74,-1.18,-1.66,4.25
3.868514060974121,-2.96,-1.5,-1.08,3.48
3.8800668716430664,-1.75,-2.09,-0.49,2.76
3.88179874420166,-0.55,-2.05,0.02,2.12
3.8964788913726807,0.16,-1.74,0.6,1.84
3.8983449935913086,0.72,-1.53,1.03,1.97
3.9129998683929443,1.28,-1.6,1.37,2.46
3.9148788452148438,1.58,-1.89,1.49,2.87
3.9991188049316406,1.73,-2.41,1.57,3.35
4.000569820404053,1.76,-2.7,1.81,3.69
4.01678991317749,1.47,-2.62,2.06,3.64
4.018609046936035,1.2,-2.1,2.3,3.33
4.030439853668213,0.93,-0.85,2.51,2.8
4.03258490562439,1.08,-0.45,2.6,2.85
4.046541929244995,1.31,-0.05,2.66,2.96
4.048374891281128,1.52,0.37,2.64,3.06
4.062922954559326,1.69,0.8,2.71,3.29
4.064871788024902,1.96,1.23,2.51,3.41
4.147947788238525,2.4,1.94,2.36,3.88
4.149456024169922,2.75,2.64,2.18,4.39
4.166846752166748,3.14,3.32,1.92,4.95
4.168578863143921,3.4,3.89,1.68,5.43
4.180038928985596,3.47,4.28,1.4,5.68
4.181727886199951,3.47,4.48,1.17,5.78
4.196315765380859,3.42,4.61,0.87,5.8
4.197958946228027,3.36,4.76,0.55,5.85
4.2130327224731445,3.17,4.83,0.16,5.77
4.214827060699463,2.99,4.8,-0.25,5.66
4.298573017120361,2.66,4.72,-0.44,5.43
4.300142765045166,2.06,4.3,-0.5,4.79
4.3175718784332275,1.19,3.54,-0.68,3.79
4.319633960723877,0.22,2.86,-0.94,3.01
4.330471992492676,-0.82,2.33,-1.2,2.74
4.332578897476196,-1.97,1.91,-1.53,3.14
4.346837043762207,-3.08,1.29,-1.85,3.81
4.348849773406982,-4.03,0.3,-1.96,4.49
4.3629279136657715,-4.58,-0.62,-1.83,4.97
4.364727020263672,-4.82,-1.37,-1.66,5.27
4.448040962219238,-4.97,-2.27,-1.3,5.61
4.449568748474121,-4.8,-2.98,-0.83,5.71
4.466997861862183,-4.47,-3.62,-0.56,5.77
4.469081878662109,-3.63,-4.47,-0.76,5.8
4.480756759643555,-3.81,-4.06,-1.14,5.68
4.483536720275879,-3.51,-3.48,-1.05,5.05
4.4972357749938965,-3.39,-2.58,-1.07,4.39
4.499070882797241,-3.06,-1.75,-1.17,3.71
4.513458728790283,-2.69,-1.29,-1.27,3.24
4.515341758728027,-2.2,-1.3,-1.27,2.85
4.60048770904541,-1.72,-1.64,-0.88,2.53
4.6021199226379395,-1.33,-1.77,-0.43,2.25
4.617182731628418,-0.4,-1.78,0.03,1.82
4.618928909301758,0.16,-1.4,0.42,1.47
4.6300208568573,0.92,-1.23,0.93,1.79
4.631791830062866,1.49,-1.36,1.25,2.37
4.646435737609863,1.98,-1.73,1.43,2.99
4.648319721221924,2.37,-2.39,1.49,3.68
4.6629509925842285,2.5,-3.11,1.36,4.21
4.664768934249878,2.53,-3.8,1.25,4.73
4.747696876525879,2.47,-4.08,1.2,4.91
4.749359846115112,2.29,-3.96,1.25,4.74
4.766793727874756,2.03,-3.58,1.26,4.3
4.7687788009643555,1.71,-2.76,1.16,3.44
4.780109882354736,1.48,-1.67,1.12,2.49
4.781847953796387,1.55,-0.37,1.15,1.96
4.796437740325928,1.95,1.0,1.21,2.5
4.798181056976318,2.4,2.07,1.16,3.37
4.8134238719940186,2.95,2.91,1.0,4.26
4.815516948699951,3.87,4.26,0.55,5.78
4.899130821228027,4.15,4.64,0.3,6.23
4.90081787109375,4.23,5.07,0.12,6.6
4.916910886764526,4.15,5.48,-0.01,6.87
4.918798923492432,4.03,5.88,-0.17,7.13
4.930080890655518,3.81,6.28,-0.35,7.35
4.932215929031372,3.62,6.45,-0.54,7.41
4.9465227127075195,3.27,6.36,-0.78,7.19
4.9487738609313965,2.85,6.01,-1.02,6.72
4.963006973266602,2.32,5.36,-1.24,5.97
4.964963912963867,1.65,4.51,-1.27,4.96
5.047984838485718,0.8,3.61,-1.15,3.87
5.049587726593018,-0.3,2.79,-1.19,3.04
5.066926956176758,-1.49,1.99,-1.38,2.84
5.068635940551758,-2.61,1.25,-1.45,3.23
5.080769062042236,-3.64,0.77,-1.4,3.97
5.083159923553467,-4.36,0.48,-1.32,4.58
5.096449851989746,-5.08,0.2,-1.39,5.27
5.098235845565796,-5.6,-0.21,-1.3,5.75
5.113121032714844,-5.68,-0.6,-1.13,5.82
5.115275859832764,-5.5,-1.18,-1.14,5.73
5.1987998485565186,-5.02,-1.88,-1.33,5.52
5.200269937515259,-4.62,-2.69,-1.68,5.6
5.216919898986816,-4.17,-3.41,-1.9,5.71
5.218888759613037,-3.83,-3.63,-2.11,5.68
5.230119943618774,-3.49,-3.41,-2.37,5.42
5.2317588329315186,-3.67,-1.71,-2.21,4.61
5.2465057373046875,-3.46,-1.99,-1.16,4.15
5.248450756072998,-2.46,-2.73,-0.28,3.68
5.263096809387207,-1.23,-3.2,0.26,3.43
5.264876842498779,-0.05,-3.42,1.03,3.57
5.349001884460449,0.96,-3.72,1.71,4.2
5.350837707519531,1.85,-4.19,2.24,5.09
5.367170810699463,2.57,-4.51,2.47,5.74
5.369063854217529,3.12,-4.54,2.54,6.06
5.38021993637085,2.22,-4.6,2.47,5.67
5.381849765777588,1.59,-4.25,2.38,5.12
5.396545886993408,0.98,-3.76,2.43,4.58
5.398288726806641,-0.03,-3.04,2.48,3.92
5.413095951080322,-0.62,-2.87,2.51,3.86
5.41488790512085,-1.07,-2.61,2.44,3.72
5.498841762542725,-1.26,-2.27,2.41,3.54
5.500432968139648,-1.09,-1.61,2.4,3.08
5.51702880859375,-0.93,-0.83,2.42,2.72
5.518962860107422,-0.73,-0.08,2.37,2.48
5.5301127433776855,-0.38,0.95,2.26,2.48
5.532344818115234,0.05,1.94,2.11,2.86
5.5464630126953125,0.91,3.03,1.83,3.65
5.548766851425171,1.73,3.94,1.56,4.57
5.563218832015991,2.45,4.51,1.33,5.3
5.565016746520996,3.07,4.99,1.02,5.94
5.647535800933838,3.46,5.37,0.79,6.43
5.648939847946167,3.81,5.45,0.5,6.66
5.666896820068359,3.9,5.28,0.26,6.56
5.668462753295898,3.9,4.56,-0.09,6.0
5.680132865905762,3.73,4.45,-0.37,5.81
5.682027816772461,3.38,4.36,-0.68,5.55
5.696465969085693,2.67,4.02,-1.04,4.93
5.698342800140381,1.77,3.69,-1.37,4.31
5.713067054748535,0.81,3.15,-1.68,3.66
5.714873790740967,-0.09,2.35,-1.96,3.06
5.798778057098389,-0.91,1.42,-2.04,2.64
5.8002028465271,-1.79,0.4,-2.04,2.74
5.816950798034668,-2.65,-0.56,-1.89,3.3
5.818804740905762,-3.36,-1.2,-1.49,3.86
5.830097913742065,-3.64,-1.59,-1.1,4.12
5.831833839416504,-3.66,-1.85,-0.86,4.19
5.846409797668457,-3.63,-2.18,-0.86,4.32
5.848026752471924,-3.64,-2.43,-1.2,4.53
5.863102912902832,-3.87,-2.49,-1.66,4.89
5.864807844161987,-4.23,-2.36,-2.17,5.3
5.948248863220215,-4.37,-2.23,-2.37,5.44
5.9497809410095215,-4.46,-2.27,-2.45,5.57
5.9670538902282715,-4.28,-2.62,-2.42,5.57
5.96895694732666,-3.95,-3.33,-2.29,5.65
5.980068922042847,-3.55,-4.12,-1.75,5.71
5.981832027435303,-3.19,-4.61,-0.99,5.69
5.996383905410767,-2.7,-4.53,-0.21,5.27
5.99813985824585,-2.11,-3.99,0.48,4.53
6.013230800628662,-1.36,-3.47,0.99,3.85
6.0151448249816895,0.27,-3.22,1.53,3.57
6.099457740783691,1.06,-3.62,1.67,4.12
6.100925922393799,1.72,-4.07,1.74,4.74
6.116982936859131,2.27,-4.24,1.91,5.17
6.118823051452637,2.75,-4.08,1.97,5.29
6.130076885223389,3.1,-3.66,1.95,5.17
6.132113933563232,3.13,-3.01,1.89,4.73
6.146516799926758,2.94,-2.11,1.76,4.02
6.14838981628418,2.89,-1.0,1.74,3.51
6.16302490234375,2.91,0.2,1.85,3.45
6.164779901504517,2.96,1.33,1.94,3.78
6.248272895812988,3.13,2.45,1.81,4.36
6.249788761138916,3.29,3.45,1.58,5.02
6.26699686050415,3.46,4.25,1.38,5.65
6.26877498626709,3.6,4.7,1.1,6.02
6.280148983001709,3.59,5.18,0.78,6.35
6.282063007354736,3.93,5.01,0.5,6.38
6.2964630126953125,3.98,5.29,0.2,6.62
6.29819393157959,4.05,5.37,-0.08,6.72
6.313165903091431,3.97,5.46,-0.3,6.75
6.314940929412842,3.7,5.47,-0.36,6.61
6.399529933929443,3.33,5.34,-0.45,6.3
6.401331901550293,2.78,5.08,-0.56,5.81
6.417562007904053,2.09,4.7,-0.68,5.18
6.419264793395996,1.34,4.08,-0.84,4.37
6.4301159381866455,0.47,3.19,-1.12,3.41
6.432458877563477,-0.94,1.5,-1.35,2.22
6.4465038776397705,-1.52,1.0,-1.38,2.28
6.448187828063965,-2.07,0.35,-1.38,2.51
6.462945938110352,-2.72,-0.46,-1.36,3.07
6.464827060699463,-3.25,-0.91,-1.27,3.6
6.548367977142334,-4.52,-1.71,-1.27,4.99
6.5498738288879395,-5.3,-2.08,-1.34,5.84
6.567580938339233,-5.61,-2.15,-1.18,6.12
6.569585800170898,-6.23,-2.51,-1.31,6.84
6.580606937408447,-6.26,-2.62,-1.54,6.95
6.583092927932739,-6.0,-2.75,-1.8,6.84
6.596859931945801,-5.63,-2.9,-2.2,6.7
6.598790884017944,-5.07,-2.97,-2.51,6.38
6.613240718841553,-4.61,-2.72,-2.49,5.9
6.615246772766113,-4.25,-2.15,-2.23,5.25
6.698297023773193,-4.01,-2.24,-1.86,4.95
6.699758052825928,-3.1,-2.95,-1.25,4.45
6.71816873550415,-2.2,-3.01,-0.59,3.77
6.720216751098633,-1.61,-2.46,0.01,2.94
6.730715751647949,-1.22,-1.92,0.53,2.33
6.732662916183472,-0.77,-1.9,1.16,2.35
6.746567726135254,-0.03,-2.31,1.89,2.98
6.748394012451172,0.52,-2.81,2.41,3.73
6.762990951538086,0.82,-3.02,2.71,4.13
6.764681816101074,0.92,-2.76,2.64,3.92
6.847148895263672,0.84,-2.23,2.55,3.49
6.8486199378967285,0.73,-1.63,2.71,3.24
6.867837905883789,0.91,-0.79,3.19,3.41
6.869752883911133,1.2,-0.41,3.09,3.34
6.880671977996826,1.12,-0.15,2.73,2.95
6.882506847381592,1.76,0.81,2.62,3.25
6.896917819976807,1.97,1.42,2.39,3.4
6.898926734924316,1.89,1.76,2.2,3.39
6.9134907722473145,2.09,2.29,2.07,3.72
6.915341854095459,2.4,2.89,1.96,4.23
6.998869895935059,2.74,3.4,1.86,4.74
7.000427722930908,3.17,3.99,1.75,5.38
7.017798900604248,3.58,4.47,1.6,5.94
7.019844055175781,3.81,4.9,1.42,6.36
7.030596733093262,3.98,5.06,1.34,6.57
7.033105850219727,3.89,5.16,1.05,6.54
7.047234058380127,3.62,5.04,0.68,6.24
7.049186706542969,3.3,4.9,0.29,5.91
7.0633769035339355,3.1,4.68,-0.14,5.61
7.065353870391846,2.74,4.46,-0.66,5.27
7.150190830230713,2.07,4.04,-1.26,4.71
7.1525187492370605,1.26,3.63,-1.72,4.2
7.167886734008789,0.39,2.91,-1.96,3.53
7.168839931488037,-0.51,1.99,-2.05,2.9
7.17046594619751,-1.56,0.91,-2.02,2.7
7.180413722991943,-2.31,0.16,-1.74,2.89
7.182409763336182,-3.37,-0.57,-1.79,3.85
7.196723937988281,-4.11,-1.28,-2.05,4.76
7.1985039710998535,-4.64,-1.81,-2.16,5.42
7.213568925857544,-5.09,-2.71,-2.44,6.26
7.297098875045776,-5.2,-2.93,-2.45,6.45
7.2985029220581055,-5.33,-2.8,-2.47,6.5
7.3176188468933105,-5.36,-2.61,-2.58,6.49
7.318637847900391,-5.29,-2.41,-2.77,6.43
7.320279836654663,-5.1,-2.49,-2.96,6.4
7.330203056335449,-4.79,-2.9,-2.94,6.32
7.33190393447876,-4.29,-3.51,-2.54,6.09
7.347010850906372,-3.81,-4.26,-1.89,6.01
7.34890079498291,-3.42,-4.86,-1.08,6.04
7.363207817077637,-2.89,-4.87,-0.15,5.66
7.446712017059326,-2.17,-4.3,0.72,4.87
7.4483137130737305,-1.38,-3.69,1.32,4.15
7.467610836029053,-0.61,-3.28,1.61,3.7
7.469861030578613,0.06,-3.23,1.73,3.66
7.48022985458374,0.67,-3.6,1.95,4.14
7.482013940811157,1.27,-4.1,2.23,4.83
7.49662184715271,1.88,-4.64,2.54,5.61
7.498319864273071,2.44,-4.78,2.79,6.04
7.513335943222046,3.03,-4.38,2.91,6.06
7.515012741088867,3.35,-3.92,2.77,5.85
7.598890781402588,3.98,-1.93,2.44,5.05
7.600421905517578,4.21,-0.57,2.02,4.7
7.617125034332275,4.34,0.71,1.8,4.75
7.618996858596802,4.48,1.86,1.91,5.21
7.630306720733643,4.65,2.76,2.05,5.78
7.632081031799316,4.99,4.16,1.9,6.76
7.646565914154053,5.28,4.83,1.8,7.37
7.648303031921387,5.01,5.13,1.57,7.34
7.663066864013672,4.79,5.69,1.27,7.54
7.664909839630127,4.3,5.88,0.99,7.35
7.747169017791748,4.14,5.97,0.56,7.28
7.748616933822632,3.95,5.74,0.1,6.96
7.767119884490967,3.49,5.31,-0.39,6.36
7.769003868103027,3.45,5.13,-0.68,6.21
7.780284881591797,3.12,4.86,-0.9,5.84
7.78206205368042,2.73,4.46,-1.14,5.35
7.796535968780518,2.02,3.94,-1.2,4.58
7.7981977462768555,1.28,3.27,-1.11,3.68
7.813175916671753,0.36,2.4,-1.03,2.63
7.815009832382202,-0.61,1.57,-1.12,2.02
7.829895973205566,-1.2,0.75,-1.21,1.86
7.913198947906494,-1.81,0.19,-1.34,2.26
7.914676904678345,-2.3,-0.12,-1.5,2.74
7.933713912963867,-2.75,-0.5,-1.74,3.29
7.935544013977051,-3.23,-0.94,-1.94,3.88
7.946867942810059,-3.62,-1.54,-2.12,4.46
7.948719024658203,-4.21,-2.41,-2.37,5.39
7.963237762451172,-4.9,-3.22,-2.39,6.33
7.965062856674194,-5.58,-3.69,-2.6,7.17
7.979781866073608,-6.17,-3.81,-2.55,7.68
7.98154878616333,-6.45,-3.93,-2.71,8.02
8.06485390663147,-6.36,-3.81,-2.89,7.95
8.066431045532227,-6.48,-3.0,-2.49,7.56
8.08440089225769,-6.1,-2.45,-1.9,6.84
8.086549758911133,-3.98,-3.12,-0.77,5.11
8.097278833389282,-3.45,-3.15,-0.42,4.69
